avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.15375,1.5375,0.0,0.0,33.0,0.0,0.0,0.0,0.0,371.6090672612412,0.0,0.0
0.13325,1.5225,0.0,-0.19,33.0,0.0,1.0,0.0,3.0,373.69207772795215,0.0,0.0
0.15030000000000002,1.503,0.0,0.0,30.0,0.0,0.0,0.0,0.0,379.65072133637057,0.0,0.0
0.13715,1.5315,0.0,-0.16,35.0,0.0,1.0,0.0,2.0,370.50759540570584,0.0,0.0
0.1306,1.566,0.0,-0.26,27.0,0.0,2.0,0.0,2.0,372.85607755406414,0.0,0.0
0.14165000000000003,1.5465,0.0,-0.13,31.0,0.0,1.0,0.0,1.0,372.5782414307004,0.0,0.0
0.1403,1.563,0.0,-0.16,29.0,0.0,1.0,0.0,2.0,370.3703703703703,0.0,0.0
0.1425,1.485,0.0,-0.06,42.0,0.0,0.0,0.0,2.0,370.78235076010384,0.0,0.0
0.14985,1.5285,0.0,-0.03,32.0,0.0,0.0,0.0,1.0,373.8317757009346,0.0,0.0
0.1437,1.527,0.0,-0.09,32.0,0.0,0.0,0.0,3.0,374.11148522259634,0.0,0.0
0.15135,1.5435,0.0,-0.03,31.0,0.0,0.0,0.0,1.0,372.5782414307004,0.0,0.0
0.15615000000000004,1.5915,0.0,-0.03,24.0,0.0,0.0,0.0,1.0,371.4710252600297,0.0,0.0
0.13635,1.4835,0.0,-0.12,42.0,0.0,0.0,0.0,4.0,372.3008190618019,0.0,0.0
0.13265000000000002,1.4565,0.0,-0.13,45.0,0.0,1.0,0.0,1.0,372.9951510630362,0.0,0.0
0.14955000000000002,1.5255,0.0,-0.03,37.0,0.0,0.0,0.0,1.0,370.0962250185048,0.0,0.0
0.14415,1.5015,0.0,-0.06,33.0,0.0,0.0,0.0,2.0,377.64350453172204,0.0,0.0
0.14895000000000003,1.5195,0.0,-0.03,32.0,0.0,0.0,0.0,1.0,374.251497005988,0.0,0.0
0.15495,1.6095,0.0,-0.06,21.0,0.0,0.0,0.0,2.0,372.3008190618019,0.0,0.0
0.13815,1.5315,0.0,-0.15,34.0,0.0,0.0,0.0,5.0,372.0238095238095,0.0,0.0
0.14955000000000002,1.5555,0.0,-0.06,33.0,0.0,0.0,0.0,2.0,368.73156342182887,0.0,0.0
0.15330000000000002,1.563,0.0,-0.03,31.0,0.0,0.0,0.0,1.0,368.59565057132323,0.0,0.0
0.13535000000000003,1.5135,0.0,-0.16,34.0,0.0,1.0,0.0,2.0,373.8317757009346,0.0,0.0
0.14805000000000001,1.5105,0.0,-0.03,34.0,0.0,0.0,0.0,1.0,375.0937734433609,0.0,0.0
0.13179999999999997,1.548,0.0,-0.23,32.0,0.0,2.0,0.0,1.0,370.78235076010384,0.0,0.0
0.14475,1.5375,0.0,-0.09,36.0,0.0,0.0,0.0,3.0,368.59565057132323,0.0,0.0
0.1355,1.515,0.0,-0.16,32.0,0.0,1.0,0.0,2.0,375.6574004507889,0.0,0.0
0.133,1.56,0.0,-0.23,29.0,0.0,2.0,0.0,1.0,371.3330857779428,0.0,0.0
