avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.82425,1.6725,0.0,-0.12,45.0,0.0,0.0,0.0,4.0,341.53005464480873,0.0,2.0
0.79225,1.6725,-0.03,-0.32,43.0,0.0,2.0,1.0,4.0,343.52456200618343,2.0,1.0
0.754,1.638,-0.1,-0.25,45.0,1.0,1.0,0.0,5.0,346.860908775581,1.0,3.0
0.85425,1.7205,0.0,-0.06,35.0,0.0,0.0,0.0,2.0,343.52456200618343,0.0,5.0
0.798,1.626,0.0,-0.15,52.0,0.0,0.0,0.0,5.0,342.58307639602606,1.0,0.0
0.7955,1.635,0.0,-0.22,48.0,0.0,1.0,0.0,4.0,344.5899379738112,0.0,2.0
0.79925,1.6725,0.0,-0.37,42.0,0.0,1.0,0.0,9.0,344.47123665173956,0.0,1.0
0.74225,1.6665,-0.13,-0.39,43.0,1.0,3.0,1.0,3.0,344.47123665173956,2.0,2.0
0.74925,1.6605,-0.1,-0.41,44.0,1.0,2.0,0.0,7.0,344.47123665173956,2.0,0.0
0.7765,1.635,0.0,-0.41,48.0,0.0,2.0,0.0,7.0,344.5899379738112,1.0,4.0
0.8075,1.665,0.0,-0.25,46.0,0.0,1.0,0.0,5.0,341.9972640218878,0.0,1.0
0.804,1.644,0.0,-0.18,47.0,0.0,0.0,0.0,6.0,343.9972480220158,0.0,3.0
0.81375,1.7055,0.0,-0.39,40.0,0.0,3.0,0.0,3.0,341.41345168999663,1.0,2.0
0.818,1.68,0.0,-0.22,39.0,0.0,1.0,0.0,4.0,345.9010722933241,1.0,2.0
0.7615,1.623,0.0,-0.5,52.0,0.0,2.0,0.0,10.0,343.0531732418525,0.0,0.0
0.80425,1.6605,0.0,-0.26,43.0,0.0,2.0,0.0,2.0,344.82758620689657,1.0,0.0
0.82275,1.6755,-0.03,-0.03,43.0,0.0,0.0,1.0,1.0,343.0531732418525,0.0,2.0
0.75475,1.6815,-0.2,-0.06,43.0,2.0,0.0,0.0,2.0,342.4657534246575,0.0,3.0
0.7855,1.623,0.0,-0.26,50.0,0.0,2.0,0.0,2.0,345.0655624568668,2.0,1.0
0.82125,1.7205,0.0,-0.39,36.0,0.0,3.0,0.0,3.0,342.4657534246575,1.0,2.0
0.77725,1.6245,0.0,-0.35,51.0,0.0,2.0,0.0,5.0,343.52456200618343,0.0,3.0
0.80925,1.6605,0.0,-0.21,44.0,0.0,0.0,0.0,7.0,344.2340791738382,0.0,2.0
0.81125,1.6605,0.0,-0.19,46.0,0.0,1.0,0.0,3.0,342.58307639602606,0.0,1.0
0.78425,1.6125,0.0,-0.22,51.0,0.0,1.0,0.0,4.0,345.4231433506045,1.0,3.0
0.83775,1.6935,0.0,-0.09,38.0,0.0,0.0,0.0,3.0,344.82758620689657,0.0,3.0
0.86225,1.7505,0.0,-0.13,32.0,0.0,1.0,0.0,1.0,341.76349965823647,0.0,0.0
0.804,1.65,0.0,-0.21,45.0,0.0,0.0,0.0,7.0,344.82758620689657,1.0,2.0
0.7785,1.635,0.0,-0.39,49.0,0.0,3.0,0.0,3.0,343.9972480220158,1.0,2.0
0.8015,1.641,0.0,-0.19,43.0,0.0,1.0,0.0,3.0,348.31069313827936,0.0,2.0
0.8225,1.701,0.0,-0.28,37.0,0.0,1.0,0.0,6.0,344.7087211306446,0.0,1.0
0.8175,1.671,0.0,-0.18,41.0,0.0,0.0,0.0,6.0,345.5425017277125,2.0,3.0
0.79,1.692,-0.03,-0.44,37.0,0.0,2.0,1.0,8.0,346.1405330564209,1.0,2.0
0.83925,1.7145,-0.03,-0.06,35.0,0.0,0.0,1.0,2.0,344.3526170798898,0.0,2.0
0.777,1.626,0.0,-0.36,49.0,0.0,0.0,0.0,12.0,344.94653328734046,0.0,0.0
0.7335,1.605,-0.1,-0.29,50.0,1.0,2.0,0.0,3.0,346.98126301179735,0.0,3.0
0.79525,1.6545,0.0,-0.32,43.0,0.0,2.0,0.0,4.0,346.5003465003465,0.0,0.0
0.80825,1.6545,0.0,-0.19,45.0,0.0,1.0,0.0,3.0,344.47123665173956,1.0,3.0
0.78725,1.6485,-0.03,-0.25,44.0,0.0,1.0,1.0,5.0,346.26038781163436,0.0,6.0
0.8185,1.695,0.0,-0.29,36.0,0.0,2.0,0.0,3.0,346.38032559750604,0.0,1.0
0.78925,1.6545,0.0,-0.38,48.0,0.0,2.0,0.0,6.0,341.9972640218878,0.0,5.0
0.74025,1.5585,0.0,-0.39,60.0,0.0,3.0,0.0,3.0,345.4231433506045,1.0,5.0
0.7405,1.599,0.0,-0.59,58.0,0.0,2.0,0.0,13.0,341.06412005457025,0.0,2.0
0.81675,1.6695,0.0,-0.18,44.0,0.0,0.0,0.0,6.0,342.8179636612959,0.0,3.0
0.72025,1.6365,-0.23,-0.06,48.0,2.0,0.0,1.0,2.0,344.47123665173956,2.0,7.0
0.8235,1.677,0.0,-0.15,42.0,0.0,0.0,0.0,5.0,344.2340791738382,3.0,2.0
0.80825,1.6365,0.0,-0.1,47.0,0.0,1.0,0.0,0.0,345.18467380048327,1.0,1.0
0.77175,1.5915,0.0,-0.24,55.0,0.0,0.0,0.0,8.0,344.5899379738112,1.0,4.0
0.81675,1.6815,0.0,-0.24,43.0,0.0,0.0,0.0,8.0,342.3485107839781,0.0,0.0
0.79625,1.6485,0.0,-0.28,46.0,0.0,1.0,0.0,6.0,344.47123665173956,2.0,4.0
