avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.76325,1.6425,-0.1,-0.12,35.0,1.0,0.0,0.0,4.0,356.2522265764161,0.0,3.0
0.73,1.644,0.0,-0.23,35.0,0.0,2.0,0.0,1.0,356.1253561253561,0.0,11.0
0.6635,1.509,-0.03,-0.22,52.0,0.0,1.0,1.0,4.0,361.794500723589,4.0,11.0
0.807,1.626,-0.06,0.0,33.0,0.0,0.0,2.0,0.0,360.8805485384338,1.0,10.0
0.76475,1.6095,-0.16,-0.06,39.0,1.0,0.0,2.0,2.0,357.5259206292456,2.0,12.0
0.76075,1.6275,-0.13,-0.1,40.0,1.0,1.0,1.0,0.0,353.60678925035364,0.0,11.0
0.655,1.59,-0.12,-0.32,43.0,0.0,2.0,4.0,4.0,357.5259206292456,0.0,11.0
0.7895,1.647,-0.1,-0.06,37.0,1.0,0.0,0.0,2.0,353.8570417551309,0.0,7.0
0.77625,1.6125,-0.06,-0.06,42.0,0.0,0.0,2.0,2.0,354.3586109142452,1.0,9.0
0.78225,1.6785,-0.09,-0.12,34.0,0.0,0.0,3.0,4.0,351.6174402250352,1.0,10.0
0.74025,1.5885,-0.06,-0.12,42.0,0.0,0.0,2.0,4.0,358.2945180938732,1.0,15.0
0.77075,1.6095,-0.1,-0.06,39.0,1.0,0.0,0.0,2.0,358.0379520229144,2.0,5.0
0.76025,1.5945,-0.13,-0.06,43.0,1.0,0.0,1.0,2.0,356.6333808844508,1.0,10.0
0.7835,1.593,-0.13,0.0,43.0,1.0,0.0,1.0,0.0,356.76061362825544,1.0,8.0
0.76925,1.6425,0.0,-0.13,38.0,0.0,1.0,0.0,1.0,353.60678925035364,1.0,11.0
0.71075,1.5495,-0.16,-0.12,50.0,1.0,0.0,2.0,4.0,357.0153516601214,0.0,9.0
0.713,1.59,-0.06,-0.19,46.0,0.0,1.0,2.0,3.0,353.8570417551309,2.0,8.0
0.77975,1.7115,0.0,-0.19,28.0,0.0,1.0,0.0,3.0,351.74111853675697,0.0,2.0
0.70775,1.6155,0.0,-0.25,41.0,0.0,1.0,0.0,5.0,354.6099290780142,1.0,10.0
0.7125,1.575,-0.23,-0.13,45.0,2.0,1.0,1.0,1.0,357.5259206292456,1.0,8.0
0.66775,1.5675,0.0,-0.29,48.0,0.0,2.0,0.0,3.0,355.7452863749555,0.0,10.0
0.79175,1.6515,-0.1,-0.06,32.0,1.0,0.0,0.0,2.0,358.1661891117479,1.0,2.0
0.7575,1.617,-0.03,-0.12,39.0,0.0,0.0,1.0,4.0,356.76061362825544,1.0,5.0
0.76875,1.6035,-0.09,-0.06,43.0,0.0,0.0,3.0,2.0,355.1136363636364,1.0,9.0
0.66325,1.5825,-0.16,-0.28,49.0,1.0,1.0,2.0,6.0,352.485019386676,0.0,11.0
0.79575,1.6455,-0.03,-0.06,36.0,0.0,0.0,1.0,2.0,355.1136363636364,0.0,7.0
0.776,1.62,-0.1,-0.06,41.0,1.0,0.0,0.0,2.0,354.23308537017357,1.0,10.0
0.819,1.662,0.0,-0.03,34.0,0.0,0.0,0.0,1.0,354.10764872521247,0.0,6.0
0.76625,1.6905,-0.03,-0.19,30.0,0.0,1.0,1.0,3.0,353.73187124159887,1.0,9.0
0.8175,1.659,0.0,-0.03,36.0,0.0,0.0,0.0,1.0,352.98270384751146,3.0,6.0
0.715,1.548,-0.19,-0.1,50.0,1.0,1.0,3.0,0.0,357.39814152966403,0.0,7.0
0.75025,1.6245,-0.1,-0.13,40.0,1.0,1.0,0.0,1.0,354.7357218871941,0.0,11.0
0.7245,1.533,-0.06,-0.09,50.0,0.0,0.0,2.0,3.0,359.84166966534724,2.0,10.0
0.7665,1.581,0.0,-0.06,41.0,0.0,0.0,0.0,2.0,360.36036036036035,0.0,9.0
0.64525,1.5165,-0.13,-0.25,55.0,1.0,1.0,1.0,5.0,357.39814152966403,1.0,10.0
0.7935,1.617,-0.03,-0.03,40.0,0.0,0.0,1.0,1.0,355.8718861209964,1.0,8.0
0.774,1.608,-0.06,-0.06,40.0,0.0,0.0,2.0,2.0,357.14285714285717,0.0,10.0
0.7235,1.575,0.0,-0.16,47.0,0.0,1.0,0.0,2.0,355.36602700781805,0.0,9.0
0.6575,1.581,-0.29,-0.26,45.0,2.0,2.0,3.0,2.0,356.887937187723,5.0,9.0
0.785,1.662,-0.1,-0.09,32.0,1.0,0.0,0.0,3.0,355.99857600569595,1.0,8.0
0.7265,1.557,0.0,-0.13,49.0,0.0,1.0,0.0,1.0,356.6333808844508,0.0,9.0
0.78075,1.6395,-0.03,-0.09,37.0,0.0,0.0,1.0,3.0,355.2397868561279,1.0,10.0
0.78275,1.6275,-0.19,-0.03,37.0,1.0,0.0,3.0,1.0,356.887937187723,3.0,7.0
0.79025,1.6785,-0.13,-0.09,31.0,1.0,0.0,1.0,3.0,354.23308537017357,1.0,5.0
0.84075,1.7055,0.0,-0.03,29.0,0.0,0.0,0.0,1.0,351.98873636043646,1.0,3.0
0.71675,1.6395,-0.03,-0.25,39.0,0.0,1.0,1.0,5.0,352.85815102328866,1.0,9.0
0.752,1.638,-0.03,-0.16,35.0,0.0,1.0,1.0,2.0,357.39814152966403,1.0,6.0
0.78625,1.6365,-0.2,-0.03,38.0,2.0,0.0,0.0,1.0,354.48422545196735,2.0,5.0
0.66475,1.5555,-0.09,-0.26,51.0,0.0,2.0,3.0,2.0,354.98757543485976,1.0,9.0
0.77,1.65,-0.03,-0.13,35.0,0.0,1.0,1.0,1.0,355.2397868561279,3.0,8.0
0.75125,1.6245,-0.13,-0.12,37.0,1.0,0.0,1.0,4.0,357.5259206292456,1.0,8.0
0.8115,1.653,-0.03,-0.03,36.0,0.0,0.0,1.0,1.0,353.98230088495575,0.0,7.0
0.77325,1.6365,-0.09,-0.09,41.0,0.0,0.0,3.0,3.0,351.6174402250352,1.0,14.0
0.783,1.596,-0.03,-0.03,43.0,0.0,0.0,1.0,1.0,356.3791874554526,1.0,6.0
0.783,1.614,-0.12,-0.03,39.0,0.0,0.0,4.0,1.0,357.14285714285717,3.0,12.0
0.789,1.674,0.0,-0.12,33.0,0.0,0.0,0.0,4.0,353.1073446327684,1.0,7.0
0.69575,1.6155,0.0,-0.28,37.0,0.0,1.0,0.0,6.0,358.6800573888092,3.0,3.0
0.77525,1.6245,-0.13,-0.06,38.0,1.0,0.0,1.0,2.0,355.99857600569595,1.0,9.0
0.74375,1.6155,0.0,-0.16,40.0,0.0,1.0,0.0,2.0,355.7452863749555,1.0,7.0
0.71025,1.6545,-0.13,-0.26,37.0,1.0,2.0,1.0,2.0,352.485019386676,0.0,8.0
0.7625,1.569,-0.1,-0.03,47.0,1.0,0.0,0.0,1.0,356.6333808844508,1.0,6.0
0.7965,1.623,-0.03,-0.03,37.0,0.0,0.0,1.0,1.0,357.9098067287044,2.0,8.0
0.6865,1.575,-0.13,-0.22,45.0,1.0,1.0,1.0,4.0,357.39814152966403,1.0,9.0
0.76675,1.5975,-0.2,-0.03,41.0,2.0,0.0,0.0,1.0,357.653791130186,1.0,10.0
0.77525,1.6425,-0.06,-0.1,39.0,0.0,1.0,2.0,0.0,352.485019386676,1.0,3.0
0.73025,1.6185,-0.03,-0.19,41.0,0.0,1.0,1.0,3.0,354.3586109142452,2.0,4.0
0.782,1.644,0.0,-0.1,36.0,0.0,1.0,0.0,0.0,355.2397868561279,2.0,7.0
0.81425,1.7085,0.0,-0.1,27.0,0.0,1.0,0.0,0.0,352.98270384751146,1.0,1.0
0.74625,1.5645,0.0,-0.09,49.0,0.0,0.0,0.0,3.0,355.6187766714083,1.0,8.0
0.785,1.644,-0.13,-0.06,37.0,1.0,0.0,1.0,2.0,354.23308537017357,4.0,9.0
0.73975,1.6035,-0.26,-0.09,40.0,2.0,0.0,2.0,3.0,357.78175313059035,0.0,8.0
0.7265,1.581,0.0,-0.16,45.0,0.0,1.0,0.0,2.0,356.3791874554526,0.0,7.0
0.825,1.674,0.0,-0.03,29.0,0.0,0.0,0.0,1.0,357.0153516601214,1.0,5.0
0.75725,1.5885,-0.13,-0.06,48.0,1.0,0.0,1.0,2.0,352.7336860670194,2.0,8.0
0.755,1.614,-0.12,-0.1,42.0,0.0,1.0,4.0,0.0,354.23308537017357,2.0,8.0
0.7835,1.659,-0.06,-0.1,31.0,0.0,1.0,2.0,0.0,357.78175313059035,1.0,10.0
0.74775,1.5435,0.0,-0.06,50.0,0.0,0.0,0.0,2.0,357.9098067287044,0.0,13.0
0.801,1.608,-0.03,0.0,39.0,0.0,0.0,1.0,0.0,357.9098067287044,2.0,5.0
0.78075,1.5735,-0.06,0.0,47.0,0.0,0.0,2.0,0.0,355.8718861209964,0.0,13.0
0.78875,1.6395,-0.19,-0.03,35.0,1.0,0.0,3.0,1.0,357.14285714285717,0.0,9.0
0.8115,1.671,0.0,-0.06,33.0,0.0,0.0,0.0,2.0,353.98230088495575,1.0,7.0
0.75175,1.6035,-0.1,-0.1,41.0,1.0,1.0,0.0,0.0,356.6333808844508,2.0,10.0
0.761,1.572,-0.13,-0.03,45.0,1.0,0.0,1.0,1.0,358.0379520229144,1.0,8.0
0.8295,1.689,-0.03,-0.03,29.0,0.0,0.0,1.0,1.0,354.6099290780142,0.0,6.0
0.71975,1.5675,0.0,-0.16,50.0,0.0,1.0,0.0,2.0,353.60678925035364,1.0,6.0
0.755,1.638,0.0,-0.16,34.0,0.0,1.0,0.0,2.0,358.1661891117479,2.0,8.0
0.7285,1.587,-0.13,-0.13,44.0,1.0,1.0,1.0,1.0,356.6333808844508,1.0,9.0
0.758,1.608,-0.1,-0.09,42.0,1.0,0.0,0.0,3.0,355.36602700781805,1.0,6.0
0.7825,1.617,-0.26,0.0,38.0,2.0,0.0,2.0,0.0,357.653791130186,0.0,11.0
0.75125,1.6305,0.0,-0.16,41.0,0.0,1.0,0.0,2.0,352.485019386676,2.0,2.0
0.7895,1.635,-0.16,-0.03,36.0,1.0,0.0,2.0,1.0,356.6333808844508,0.0,10.0
0.7505,1.569,-0.1,-0.06,46.0,1.0,0.0,0.0,2.0,357.9098067287044,2.0,15.0
0.78675,1.5855,-0.06,0.0,42.0,0.0,0.0,2.0,0.0,358.55145213338113,1.0,9.0
0.7895,1.611,-0.16,0.0,42.0,1.0,0.0,2.0,0.0,354.7357218871941,0.0,9.0
0.8255,1.671,-0.1,0.0,33.0,1.0,0.0,0.0,0.0,353.4817956875221,0.0,7.0
0.80925,1.6305,-0.06,0.0,38.0,0.0,0.0,2.0,0.0,355.7452863749555,3.0,8.0
0.79275,1.6635,-0.03,-0.09,32.0,0.0,0.0,1.0,3.0,356.1253561253561,0.0,6.0
0.70375,1.5675,-0.16,-0.16,49.0,1.0,1.0,2.0,2.0,354.98757543485976,1.0,12.0
0.73125,1.5585,0.0,-0.12,51.0,0.0,0.0,0.0,4.0,354.48422545196735,0.0,14.0
0.739,1.596,-0.19,-0.1,40.0,1.0,1.0,3.0,0.0,359.3244699964068,0.0,11.0
0.79275,1.6275,-0.09,-0.03,40.0,0.0,0.0,3.0,1.0,353.8570417551309,2.0,14.0
0.791,1.602,-0.1,0.0,37.0,1.0,0.0,0.0,0.0,361.01083032490976,0.0,9.0
0.7255,1.641,-0.03,-0.23,39.0,0.0,2.0,1.0,1.0,352.85815102328866,7.0,9.0
0.71375,1.5855,-0.03,-0.19,43.0,0.0,1.0,1.0,3.0,357.9098067287044,2.0,9.0
0.764,1.662,-0.03,-0.16,34.0,0.0,1.0,1.0,2.0,354.10764872521247,2.0,6.0
0.74575,1.6215,-0.13,-0.13,39.0,1.0,1.0,1.0,1.0,355.99857600569595,0.0,10.0
0.78975,1.6095,-0.03,-0.03,40.0,0.0,0.0,1.0,1.0,357.14285714285717,1.0,11.0
0.72425,1.6125,-0.06,-0.19,39.0,0.0,1.0,2.0,3.0,357.27045373347624,0.0,5.0
0.753,1.602,0.0,-0.12,43.0,0.0,0.0,0.0,4.0,355.1136363636364,1.0,8.0
0.83025,1.7145,-0.03,-0.06,28.0,0.0,0.0,1.0,2.0,351.6174402250352,0.0,8.0
0.72625,1.6665,-0.03,-0.26,35.0,0.0,2.0,1.0,2.0,352.7336860670194,1.0,9.0
0.65975,1.5075,-0.06,-0.22,58.0,0.0,1.0,2.0,4.0,355.6187766714083,3.0,14.0
0.798,1.62,0.0,-0.03,41.0,0.0,0.0,0.0,1.0,354.3586109142452,3.0,8.0
0.719,1.566,-0.12,-0.13,48.0,0.0,1.0,4.0,1.0,356.1253561253561,0.0,9.0
0.77825,1.6605,0.0,-0.13,35.0,0.0,1.0,0.0,1.0,353.60678925035364,0.0,7.0
0.73525,1.5705,-0.1,-0.1,49.0,1.0,1.0,0.0,0.0,354.6099290780142,1.0,13.0
0.71575,1.6215,-0.19,-0.19,42.0,1.0,1.0,3.0,3.0,352.85815102328866,1.0,7.0
0.79925,1.6425,-0.1,-0.03,38.0,1.0,0.0,0.0,1.0,353.4817956875221,1.0,12.0
0.74825,1.6125,-0.06,-0.13,37.0,0.0,1.0,2.0,1.0,359.45363048166786,2.0,8.0
0.7115,1.557,-0.03,-0.16,50.0,0.0,1.0,1.0,2.0,355.99857600569595,3.0,14.0
0.65875,1.5915,-0.33,-0.26,46.0,3.0,2.0,1.0,2.0,353.98230088495575,2.0,11.0
0.78225,1.6605,-0.12,-0.09,35.0,0.0,0.0,4.0,3.0,353.4817956875221,1.0,9.0
