avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.72,1.62,-0.03,-0.28,49.0,0.0,1.0,1.0,6.0,346.02076124567475,3.0,8.0
0.831,1.71,-0.03,-0.06,39.0,0.0,0.0,1.0,2.0,341.646737273659,0.0,8.0
0.80925,1.6605,-0.06,-0.03,45.0,0.0,0.0,2.0,1.0,343.878954607978,0.0,9.0
0.70425,1.6005,-0.09,-0.26,52.0,0.0,2.0,3.0,2.0,346.5003465003465,2.0,11.0
0.7485,1.677,-0.06,-0.26,44.0,0.0,2.0,2.0,2.0,342.11426616489905,0.0,6.0
0.73125,1.6785,-0.03,-0.34,41.0,0.0,1.0,1.0,8.0,344.47123665173956,1.0,7.0
0.81,1.65,-0.03,-0.03,48.0,0.0,0.0,1.0,1.0,342.7004797806717,2.0,7.0
0.78375,1.6635,0.0,-0.16,42.0,0.0,1.0,0.0,2.0,346.1405330564209,1.0,8.0
0.71825,1.6545,-0.2,-0.23,46.0,2.0,2.0,0.0,1.0,343.878954607978,0.0,14.0
0.777,1.68,-0.03,-0.19,44.0,0.0,1.0,1.0,3.0,341.76349965823647,3.0,3.0
0.76525,1.6605,-0.13,-0.13,43.0,1.0,1.0,1.0,1.0,345.66194262011754,2.0,7.0
0.73125,1.6125,0.0,-0.25,52.0,0.0,1.0,0.0,5.0,344.7087211306446,1.0,10.0
0.76625,1.6665,-0.29,-0.03,47.0,2.0,0.0,3.0,1.0,341.06412005457025,4.0,7.0
0.77475,1.6395,-0.03,-0.13,45.0,0.0,1.0,1.0,1.0,347.1017007983339,0.0,7.0
0.8115,1.689,-0.03,-0.09,39.0,0.0,0.0,1.0,3.0,344.94653328734046,1.0,6.0
0.72375,1.6455,0.0,-0.33,44.0,0.0,3.0,0.0,1.0,346.6204506065858,1.0,4.0
0.6945,1.605,-0.06,-0.32,53.0,0.0,2.0,2.0,4.0,344.94653328734046,0.0,13.0
0.77175,1.6335,-0.03,-0.13,49.0,0.0,1.0,1.0,1.0,344.2340791738382,2.0,8.0
0.77625,1.6605,0.0,-0.18,45.0,0.0,0.0,0.0,6.0,343.64261168384877,0.0,9.0
0.7905,1.629,-0.03,-0.06,51.0,0.0,0.0,1.0,2.0,343.0531732418525,0.0,5.0
0.69275,1.5315,-0.23,-0.09,63.0,2.0,0.0,1.0,3.0,346.74063800277395,2.0,16.0
0.828,1.692,0.0,-0.06,41.0,0.0,0.0,0.0,2.0,342.8179636612959,2.0,7.0
0.6355,1.569,-0.16,-0.39,58.0,1.0,3.0,2.0,3.0,345.5425017277125,0.0,10.0
0.84225,1.7385,0.0,-0.09,30.0,0.0,0.0,0.0,3.0,345.30386740331494,1.0,1.0
0.78375,1.6335,-0.03,-0.09,45.0,0.0,0.0,1.0,3.0,347.70514603616135,0.0,9.0
0.7995,1.677,0.0,-0.13,42.0,0.0,1.0,0.0,1.0,344.2340791738382,1.0,3.0
0.6955,1.605,-0.13,-0.27,54.0,1.0,0.0,1.0,9.0,344.1156228492773,1.0,9.0
0.78625,1.6605,-0.13,-0.06,44.0,1.0,0.0,1.0,2.0,344.3526170798898,0.0,9.0
0.78975,1.6515,0.0,-0.12,45.0,0.0,0.0,0.0,4.0,345.18467380048327,1.0,5.0
0.76375,1.6155,-0.13,-0.06,52.0,1.0,0.0,1.0,2.0,344.2340791738382,2.0,7.0
0.74275,1.5915,-0.13,-0.09,55.0,1.0,0.0,1.0,3.0,344.94653328734046,4.0,13.0
0.71925,1.6005,-0.03,-0.25,52.0,0.0,1.0,1.0,5.0,346.38032559750604,1.0,10.0
0.78525,1.6605,0.0,-0.15,47.0,0.0,0.0,0.0,5.0,341.9972640218878,0.0,7.0
0.8205,1.737,0.0,-0.16,31.0,0.0,1.0,0.0,2.0,345.0655624568668,0.0,2.0
0.67875,1.5795,-0.03,-0.35,53.0,0.0,2.0,1.0,5.0,348.7966515521451,0.0,12.0
0.78225,1.6785,0.0,-0.19,37.0,0.0,1.0,0.0,3.0,348.4320557491289,1.0,7.0
0.72775,1.6575,-0.22,-0.19,41.0,1.0,1.0,4.0,3.0,347.9471120389701,1.0,10.0
0.7825,1.635,-0.13,-0.03,48.0,1.0,0.0,1.0,1.0,344.82758620689657,0.0,9.0
0.80475,1.7235,0.0,-0.19,36.0,0.0,1.0,0.0,3.0,342.23134839151265,0.0,5.0
0.6705,1.629,0.0,-0.48,48.0,0.0,3.0,0.0,6.0,345.5425017277125,0.0,13.0
0.83625,1.7025,-0.03,-0.03,38.0,0.0,0.0,1.0,1.0,343.7607425232039,1.0,8.0
0.75,1.668,-0.09,-0.22,45.0,0.0,1.0,3.0,4.0,342.7004797806717,1.0,9.0
0.74125,1.6605,-0.1,-0.23,45.0,1.0,2.0,0.0,1.0,343.7607425232039,2.0,5.0
0.76075,1.6335,-0.13,-0.1,49.0,1.0,1.0,1.0,0.0,343.878954607978,1.0,8.0
0.76425,1.6545,-0.03,-0.19,43.0,0.0,1.0,1.0,3.0,346.6204506065858,0.0,9.0
0.75825,1.6665,-0.09,-0.19,42.0,0.0,1.0,3.0,3.0,345.78146611341634,1.0,5.0
0.76975,1.6455,-0.13,-0.09,43.0,1.0,0.0,1.0,3.0,347.70514603616135,0.0,13.0
0.7965,1.707,0.0,-0.19,42.0,0.0,1.0,0.0,3.0,339.328130302002,0.0,10.0
0.74425,1.6905,-0.16,-0.23,37.0,1.0,2.0,2.0,1.0,346.26038781163436,2.0,8.0
0.8205,1.695,0.0,-0.09,41.0,0.0,0.0,0.0,3.0,342.11426616489905,1.0,8.0
0.8175,1.707,0.0,-0.12,39.0,0.0,0.0,0.0,4.0,342.11426616489905,0.0,8.0
0.77575,1.6575,-0.13,-0.09,44.0,1.0,0.0,1.0,3.0,345.30386740331494,3.0,4.0
0.6985,1.623,-0.19,-0.25,54.0,1.0,1.0,3.0,5.0,341.29692832764505,5.0,8.0
0.68775,1.5795,0.0,-0.34,58.0,0.0,1.0,0.0,8.0,344.3526170798898,1.0,11.0
0.76875,1.6395,-0.03,-0.15,45.0,0.0,0.0,1.0,5.0,346.74063800277395,0.0,7.0
0.81175,1.7115,-0.13,-0.06,36.0,1.0,0.0,1.0,2.0,343.9972480220158,1.0,6.0
0.691,1.524,-0.13,-0.15,67.0,1.0,0.0,1.0,5.0,344.7087211306446,1.0,13.0
0.8295,1.731,0.0,-0.12,33.0,0.0,0.0,0.0,4.0,343.64261168384877,0.0,9.0
0.7185,1.617,-0.12,-0.22,52.0,0.0,1.0,4.0,4.0,344.2340791738382,2.0,8.0
0.6865,1.635,-0.13,-0.35,50.0,1.0,2.0,1.0,5.0,343.17089910775564,1.0,10.0
0.7845,1.719,0.0,-0.25,36.0,0.0,1.0,0.0,5.0,342.93552812071334,0.0,8.0
0.799,1.686,-0.13,-0.06,39.0,1.0,0.0,1.0,2.0,344.94653328734046,0.0,8.0
0.756,1.668,0.0,-0.26,41.0,0.0,2.0,0.0,2.0,346.1405330564209,0.0,8.0
0.75975,1.6935,0.0,-0.29,40.0,0.0,2.0,0.0,3.0,343.28870580157917,1.0,5.0
0.75375,1.6755,-0.09,-0.22,41.0,0.0,1.0,3.0,4.0,345.18467380048327,2.0,5.0
0.75625,1.6605,-0.13,-0.16,43.0,1.0,1.0,1.0,2.0,345.66194262011754,1.0,6.0
0.715,1.656,-0.16,-0.27,47.0,1.0,0.0,2.0,9.0,342.58307639602606,2.0,8.0
0.7525,1.641,-0.16,-0.12,47.0,1.0,0.0,2.0,4.0,344.7087211306446,1.0,12.0
0.7675,1.653,-0.1,-0.13,43.0,1.0,1.0,0.0,1.0,346.6204506065858,0.0,13.0
0.7035,1.677,-0.06,-0.41,41.0,0.0,2.0,2.0,7.0,344.94653328734046,0.0,7.0
0.8325,1.707,-0.06,-0.03,36.0,0.0,0.0,2.0,1.0,344.82758620689657,0.0,2.0
0.75325,1.7325,-0.13,-0.29,31.0,1.0,2.0,1.0,3.0,345.4231433506045,2.0,10.0
0.81825,1.6845,-0.03,-0.06,38.0,0.0,0.0,1.0,2.0,346.26038781163436,2.0,8.0
0.729,1.644,-0.09,-0.25,50.0,0.0,1.0,3.0,5.0,341.76349965823647,0.0,8.0
0.7765,1.689,-0.16,-0.12,37.0,1.0,0.0,2.0,4.0,346.98126301179735,2.0,7.0
0.69225,1.6005,-0.03,-0.34,54.0,0.0,1.0,1.0,8.0,344.47123665173956,3.0,7.0
0.8595,1.737,0.0,-0.03,30.0,0.0,0.0,0.0,1.0,345.9010722933241,1.0,8.0
0.87025,1.7805,-0.1,0.0,25.0,1.0,0.0,0.0,0.0,343.4065934065934,0.0,5.0
0.78975,1.7355,0.0,-0.26,34.0,0.0,2.0,0.0,2.0,342.3485107839781,0.0,5.0
0.7905,1.683,-0.03,-0.15,40.0,0.0,0.0,1.0,5.0,344.94653328734046,0.0,10.0
0.67525,1.6245,-0.25,-0.29,51.0,1.0,2.0,5.0,3.0,343.7607425232039,1.0,11.0
0.80025,1.6785,0.0,-0.13,40.0,0.0,1.0,0.0,1.0,345.66194262011754,3.0,4.0
0.61825,1.5225,-0.1,-0.41,66.0,1.0,2.0,0.0,7.0,345.78146611341634,1.0,11.0
0.7005,1.623,-0.03,-0.35,50.0,0.0,2.0,1.0,5.0,345.0655624568668,2.0,11.0
0.77475,1.6515,-0.03,-0.15,46.0,0.0,0.0,1.0,5.0,344.3526170798898,1.0,4.0
0.79675,1.6815,-0.13,-0.06,44.0,1.0,0.0,1.0,2.0,341.646737273659,0.0,8.0
0.762,1.674,0.0,-0.25,43.0,0.0,1.0,0.0,5.0,343.4065934065934,0.0,5.0
0.795,1.668,-0.06,-0.09,42.0,0.0,0.0,2.0,3.0,345.30386740331494,1.0,10.0
0.69425,1.6005,-0.26,-0.18,55.0,2.0,0.0,2.0,6.0,343.64261168384877,0.0,9.0
0.82275,1.6575,-0.03,0.0,44.0,0.0,0.0,1.0,0.0,345.0655624568668,1.0,9.0
0.816,1.728,-0.06,-0.12,32.0,0.0,0.0,2.0,4.0,345.18467380048327,2.0,6.0
0.75025,1.6545,-0.16,-0.15,47.0,1.0,0.0,2.0,5.0,342.93552812071334,0.0,9.0
0.783,1.698,0.0,-0.22,38.0,0.0,1.0,0.0,4.0,344.3526170798898,2.0,5.0
0.6975,1.587,-0.06,-0.28,55.0,0.0,1.0,2.0,6.0,345.78146611341634,1.0,12.0
0.71475,1.6335,-0.03,-0.32,47.0,0.0,2.0,1.0,4.0,346.02076124567475,0.0,5.0
0.789,1.674,0.0,-0.16,38.0,0.0,1.0,0.0,2.0,348.06822137138874,1.0,8.0
0.805,1.68,-0.13,-0.03,42.0,1.0,0.0,1.0,1.0,343.52456200618343,1.0,3.0
0.76725,1.6545,-0.06,-0.16,45.0,0.0,1.0,2.0,2.0,344.47123665173956,1.0,7.0
0.75075,1.6575,-0.06,-0.22,43.0,0.0,1.0,2.0,4.0,345.9010722933241,0.0,9.0
0.7635,1.623,0.0,-0.16,47.0,0.0,1.0,0.0,2.0,347.82608695652175,0.0,5.0
0.8175,1.671,0.0,-0.06,44.0,0.0,0.0,0.0,2.0,342.93552812071334,0.0,8.0
0.8235,1.701,0.0,-0.09,34.0,0.0,0.0,0.0,3.0,347.82608695652175,3.0,8.0
0.75525,1.5825,0.0,-0.12,59.0,0.0,0.0,0.0,4.0,343.0531732418525,0.0,11.0
0.79075,1.6815,-0.16,-0.06,41.0,1.0,0.0,2.0,2.0,344.2340791738382,0.0,8.0
0.7845,1.701,0.0,-0.22,40.0,0.0,1.0,0.0,4.0,342.11426616489905,0.0,5.0
0.825,1.686,0.0,-0.06,42.0,0.0,0.0,0.0,2.0,342.8179636612959,1.0,5.0
0.78225,1.6545,-0.09,-0.09,41.0,0.0,0.0,3.0,3.0,348.18941504178275,1.0,8.0
0.789,1.632,0.0,-0.09,50.0,0.0,0.0,0.0,3.0,343.4065934065934,0.0,7.0
0.7675,1.641,-0.13,-0.09,47.0,1.0,0.0,1.0,3.0,344.94653328734046,1.0,5.0
0.78675,1.6035,-0.03,-0.03,51.0,0.0,0.0,1.0,1.0,346.6204506065858,3.0,7.0
0.70525,1.6785,-0.13,-0.36,42.0,1.0,3.0,1.0,2.0,343.52456200618343,0.0,6.0
0.822,1.686,-0.06,-0.03,39.0,0.0,0.0,2.0,1.0,345.0655624568668,0.0,11.0
0.79425,1.7385,-0.03,-0.23,32.0,0.0,2.0,1.0,1.0,343.64261168384877,2.0,4.0
0.82125,1.7205,0.0,-0.13,31.0,0.0,1.0,0.0,1.0,347.46351633078524,1.0,6.0
0.8035,1.689,-0.16,-0.03,40.0,1.0,0.0,2.0,1.0,344.1156228492773,1.0,7.0
0.78975,1.6275,-0.03,-0.06,50.0,0.0,0.0,1.0,2.0,344.2340791738382,0.0,11.0
0.73125,1.6305,0.0,-0.28,46.0,0.0,1.0,0.0,6.0,347.1017007983339,4.0,6.0
0.71275,1.6515,-0.13,-0.29,45.0,1.0,2.0,1.0,3.0,344.94653328734046,1.0,8.0
0.711,1.62,-0.03,-0.31,53.0,0.0,1.0,1.0,7.0,342.7004797806717,2.0,6.0
0.73875,1.6575,-0.03,-0.28,47.0,0.0,1.0,1.0,6.0,342.58307639602606,1.0,9.0
0.82875,1.6995,-0.06,-0.03,41.0,0.0,0.0,2.0,1.0,341.41345168999663,0.0,8.0
0.733,1.668,-0.13,-0.25,42.0,1.0,1.0,1.0,5.0,345.4231433506045,0.0,4.0
0.82425,1.7265,0.0,-0.13,36.0,0.0,1.0,0.0,1.0,341.9972640218878,0.0,7.0
0.76375,1.6935,-0.13,-0.19,35.0,1.0,1.0,1.0,3.0,347.70514603616135,0.0,3.0
0.7905,1.689,-0.03,-0.16,39.0,0.0,1.0,1.0,2.0,344.94653328734046,1.0,6.0
