avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
1.1595,1.683,-0.12,-0.06,51.0,0.0,0.0,4.0,2.0,335.00837520938023,5.0,16.0
1.0895499999999998,1.6665,-0.16,-0.26,53.0,1.0,2.0,2.0,2.0,335.4579000335458,4.0,7.0
1.1726999999999999,1.701,-0.06,-0.06,47.0,0.0,0.0,2.0,2.0,335.9086328518643,2.0,12.0
1.06235,1.6635,-0.06,-0.35,54.0,0.0,2.0,2.0,5.0,335.2329869259135,2.0,12.0
1.1437499999999998,1.6845,-0.06,-0.12,50.0,0.0,0.0,2.0,4.0,335.5704697986577,3.0,18.0
1.1105999999999998,1.668,-0.19,-0.19,54.0,1.0,1.0,3.0,3.0,334.5600535296086,2.0,14.0
1.0746999999999998,1.671,-0.22,-0.32,54.0,1.0,2.0,4.0,4.0,334.1129301703976,3.0,10.0
1.13895,1.6785,-0.12,-0.12,52.0,0.0,0.0,4.0,4.0,334.7840642785403,5.0,16.0
1.2059,1.737,-0.13,-0.03,43.0,1.0,0.0,1.0,1.0,334.1129301703976,4.0,6.0
1.152,1.671,-0.03,-0.06,53.0,0.0,0.0,1.0,2.0,334.7840642785403,6.0,15.0
1.1037,1.683,-0.19,-0.25,51.0,1.0,1.0,3.0,5.0,335.00837520938023,6.0,13.0
1.08755,1.6305,-0.16,-0.18,59.0,1.0,0.0,2.0,6.0,335.6831151393085,2.0,15.0
1.0982999999999998,1.662,-0.13,-0.22,55.0,1.0,1.0,1.0,4.0,334.5600535296086,4.0,11.0
1.0959,1.671,-0.13,-0.25,53.0,1.0,1.0,1.0,5.0,335.00837520938023,5.0,10.0
0.99235,1.5825,-0.23,-0.39,68.0,2.0,3.0,1.0,3.0,334.7840642785403,3.0,21.0
1.1524499999999998,1.7085,0.0,-0.15,47.0,0.0,0.0,0.0,5.0,334.7840642785403,1.0,9.0
1.09845,1.6875,-0.16,-0.28,50.0,1.0,1.0,2.0,6.0,335.1206434316354,6.0,12.0
1.1340999999999999,1.686,-0.26,-0.15,49.0,2.0,0.0,2.0,5.0,336.3605785401951,3.0,14.0
1.1131999999999997,1.71,-0.26,-0.28,47.0,2.0,1.0,2.0,6.0,334.5600535296086,2.0,10.0
1.1239,1.71,-0.06,-0.25,46.0,0.0,1.0,2.0,5.0,335.2329869259135,5.0,9.0
1.14165,1.6935,-0.03,-0.15,50.0,0.0,0.0,1.0,5.0,334.33634236041456,0.0,12.0
1.128,1.686,0.0,-0.18,51.0,0.0,0.0,0.0,6.0,334.5600535296086,3.0,8.0
1.02825,1.6185,-0.03,-0.36,61.0,0.0,3.0,1.0,2.0,335.5704697986577,6.0,9.0
1.15315,1.7145,-0.06,-0.16,46.0,0.0,1.0,2.0,2.0,334.7840642785403,1.0,13.0
1.0765,1.674,-0.25,-0.32,53.0,1.0,2.0,5.0,4.0,334.5600535296086,4.0,10.0
1.1044500000000002,1.6035,-0.06,-0.06,64.0,0.0,0.0,2.0,2.0,335.1206434316354,8.0,14.0
1.044,1.617,-0.09,-0.3,60.0,0.0,0.0,3.0,10.0,336.81374200067364,4.0,11.0
