avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration
0.48224999999999996,8.0,0.0,0.0,0.0,0.0,71.55635062611807
0.4124999999999999,7.0,0.0,0.0,0.0,1.0,70.298769771529
0.5182499999999999,4.0,0.0,0.0,0.0,0.0,71.301247771836
0.5452499999999998,1.0,0.0,0.0,0.0,0.0,71.42857142857143
0.498,6.0,0.0,0.0,0.0,0.0,71.68458781362007
0.5025,5.0,0.0,0.0,0.0,0.0,72.20216606498195
0.3652499999999999,11.0,0.0,0.0,0.0,1.0,71.42857142857143
0.36974999999999997,10.0,0.0,0.0,0.0,1.0,71.94244604316548
0.4102499999999999,6.0,0.0,0.0,0.0,1.0,71.55635062611807
0.4844999999999999,9.0,0.0,0.0,0.0,0.0,70.298769771529
0.30224999999999996,9.0,0.0,0.0,0.0,2.0,70.54673721340389
0.5182499999999999,5.0,0.0,0.0,0.0,0.0,70.54673721340389
0.38774999999999993,8.0,0.0,0.0,0.0,1.0,71.8132854578097
0.36749999999999994,12.0,0.0,0.0,0.0,1.0,70.17543859649122
0.31575,7.0,0.0,0.0,0.0,2.0,71.04795737122558
0.16424999999999998,10.0,0.0,1.0,0.0,0.0,71.42857142857143
0.48449999999999993,7.0,0.0,0.0,0.0,0.0,72.07207207207207
0.4417499999999999,3.0,0.0,0.0,0.0,1.0,71.04795737122558
0.5077499999999999,5.0,0.0,0.0,1.0,0.0,70.05253940455341
0.3854999999999999,9.0,0.0,0.0,0.0,1.0,71.301247771836
0.408,7.0,0.0,0.0,0.0,1.0,70.79646017699115
0.4957499999999999,8.0,0.0,0.0,0.0,0.0,69.93006993006993
0.4912499999999999,7.0,0.0,0.0,0.0,0.0,71.42857142857143
0.4957499999999999,7.0,0.0,0.0,0.0,0.0,71.04795737122558
0.46274999999999994,9.0,0.0,0.0,1.0,0.0,70.92198581560284
0.3314999999999999,6.0,0.0,0.0,0.0,2.0,70.298769771529
0.17549999999999993,8.0,0.0,1.0,0.0,0.0,71.94244604316548
0.17775,9.0,0.0,1.0,0.0,0.0,71.04795737122558
0.483,8.0,0.0,0.0,1.0,0.0,69.68641114982579
0.27074999999999994,9.0,0.0,0.0,0.0,2.0,74.07407407407408
0.5249999999999999,5.0,0.0,0.0,0.0,0.0,69.68641114982579
0.42149999999999993,4.0,0.0,0.0,0.0,1.0,72.20216606498195
0.3134999999999999,8.0,0.0,0.0,0.0,2.0,70.298769771529
0.34949999999999987,4.0,0.0,0.0,0.0,2.0,70.298769771529
0.5137499999999998,6.0,0.0,0.0,0.0,0.0,69.93006993006993
0.4777499999999999,8.0,0.0,0.0,0.0,0.0,72.07207207207207
0.5204999999999999,5.0,0.0,0.0,0.0,0.0,70.298769771529
0.10799999999999992,7.0,0.0,1.0,0.0,1.0,70.79646017699115
0.5182499999999999,4.0,0.0,0.0,0.0,0.0,71.42857142857143
0.5069999999999999,6.0,0.0,0.0,0.0,0.0,70.54673721340389
0.30674999999999997,7.0,0.0,0.0,0.0,2.0,71.94244604316548
0.5339999999999999,4.0,0.0,0.0,0.0,0.0,69.68641114982579
0.41774999999999984,4.0,0.0,0.0,1.0,1.0,70.92198581560284
0.4979999999999999,6.0,0.0,0.0,0.0,0.0,71.42857142857143
0.45974999999999994,9.0,0.0,0.0,0.0,0.0,73.12614259597807
0.4282499999999999,6.0,0.0,0.0,0.0,1.0,69.56521739130434
0.4282499999999999,4.0,0.0,0.0,0.0,1.0,71.55635062611807
0.5115,6.0,0.0,0.0,0.0,0.0,70.298769771529
0.48899999999999993,8.0,0.0,0.0,0.0,0.0,70.6713780918728
-0.07950000000000003,5.0,0.0,2.0,0.0,0.0,70.17543859649122
0.50925,7.0,0.0,0.0,0.0,0.0,69.56521739130434
0.5385,2.0,0.0,0.0,0.0,0.0,71.301247771836
0.4574999999999999,9.0,0.0,0.0,0.0,0.0,72.992700729927
0.5137499999999999,5.0,0.0,0.0,0.0,0.0,71.04795737122558
0.498,6.0,0.0,0.0,0.0,0.0,71.8132854578097
0.39224999999999993,8.0,0.0,0.0,0.0,1.0,71.42857142857143
0.4844999999999999,7.0,0.0,0.0,0.0,0.0,72.20216606498195
0.38774999999999993,9.0,0.0,0.0,0.0,1.0,70.92198581560284
0.4852499999999999,6.0,0.0,0.0,1.0,0.0,71.55635062611807
0.16200000000000003,9.0,0.0,1.0,0.0,0.0,72.59528130671507
0.22274999999999992,4.0,0.0,1.0,0.0,0.0,71.04795737122558
0.4012499999999999,8.0,0.0,0.0,0.0,1.0,70.54673721340389
0.5204999999999999,5.0,0.0,0.0,0.0,0.0,70.298769771529
0.48224999999999996,8.0,0.0,0.0,0.0,0.0,71.55635062611807
0.5002499999999999,8.0,0.0,0.0,0.0,0.0,69.56521739130434
0.4102499999999999,7.0,0.0,0.0,0.0,1.0,70.54673721340389
0.5294999999999999,4.0,0.0,0.0,0.0,0.0,70.17543859649122
0.48899999999999993,6.0,0.0,0.0,0.0,0.0,72.72727272727273
0.18524999999999994,17.0,0.0,0.0,0.0,2.0,75.18796992481202
0.5452499999999999,2.0,0.0,0.0,0.0,0.0,70.54673721340389
0.4979999999999999,7.0,0.0,0.0,0.0,0.0,70.79646017699115
0.48674999999999996,9.0,0.0,0.0,0.0,0.0,70.05253940455341
0.3989999999999999,5.0,0.0,0.0,0.0,1.0,73.80073800738008
0.5452499999999999,3.0,0.0,0.0,0.0,0.0,69.56521739130434
0.5047499999999999,6.0,0.0,0.0,0.0,0.0,70.92198581560284
0.5384999999999999,3.0,0.0,0.0,0.0,0.0,70.298769771529
0.41474999999999995,6.0,0.0,0.0,0.0,1.0,70.92198581560284
0.44849999999999995,10.0,0.0,0.0,0.0,0.0,73.26007326007326
0.4844999999999999,8.0,0.0,0.0,0.0,0.0,71.301247771836
0.50925,5.0,0.0,0.0,0.0,0.0,71.55635062611807
0.5272499999999999,5.0,0.0,0.0,0.0,0.0,69.56521739130434
0.5542499999999998,2.0,0.0,0.0,0.0,0.0,69.56521739130434
0.46425,9.0,0.0,0.0,0.0,0.0,72.46376811594203
0.3404999999999999,15.0,0.0,0.0,0.0,1.0,70.298769771529
0.5227499999999999,5.0,0.0,0.0,0.0,0.0,70.05253940455341
0.5294999999999999,5.0,0.0,0.0,0.0,0.0,69.32409012131717
0.4979999999999999,7.0,0.0,0.0,0.0,0.0,70.6713780918728
0.53175,4.0,0.0,0.0,0.0,0.0,69.68641114982579
0.5069999999999999,6.0,0.0,0.0,0.0,0.0,70.79646017699115
0.5024999999999998,7.0,0.0,0.0,0.0,0.0,70.298769771529
0.52725,4.0,0.0,0.0,0.0,0.0,70.54673721340389
0.5092499999999999,6.0,0.0,0.0,0.0,0.0,70.42253521126761
0.5047499999999999,4.0,0.0,0.0,0.0,0.0,72.85974499089252
0.41924999999999996,5.0,0.0,0.0,0.0,1.0,71.42857142857143
0.46649999999999997,9.0,0.0,0.0,0.0,0.0,72.33273056057865
0.17325000000000002,8.0,0.0,1.0,0.0,0.0,72.46376811594203
0.09674999999999997,6.0,0.0,1.0,0.0,1.0,72.992700729927
0.15974999999999995,11.0,0.0,1.0,0.0,0.0,70.92198581560284
0.5137499999999998,5.0,0.0,0.0,0.0,0.0,71.04795737122558
0.4597499999999999,3.0,0.0,0.0,0.0,1.0,68.96551724137932
0.4957499999999999,7.0,0.0,0.0,0.0,0.0,70.92198581560284
0.5204999999999999,3.0,0.0,0.0,0.0,0.0,72.20216606498195
0.39224999999999993,9.0,0.0,0.0,0.0,1.0,70.54673721340389
0.4462499999999999,13.0,0.0,0.0,0.0,0.0,70.42253521126761
0.45749999999999985,10.0,0.0,0.0,0.0,0.0,72.20216606498195
