avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration
0.4139999999999999,7.0,0.0,0.0,0.0,1.0,71.68458781362007
0.5069999999999999,5.0,0.0,0.0,0.0,0.0,71.55635062611807
0.2614999999999999,7.0,0.0,1.0,0.0,0.0,69.20415224913495
0.39375,9.0,0.0,0.0,0.0,1.0,71.8132854578097
0.48224999999999996,10.0,0.0,0.0,0.0,0.0,69.44444444444444
0.48449999999999993,8.0,0.0,0.0,0.0,0.0,71.17437722419929
0.40049999999999997,8.0,0.0,0.0,0.0,1.0,72.20216606498195
0.5294999999999999,2.0,0.0,0.0,0.0,0.0,71.94244604316548
0.4867499999999999,8.0,0.0,0.0,0.0,0.0,70.79646017699115
0.5002499999999999,4.0,0.0,0.0,0.0,0.0,73.39449541284404
0.5699999999999998,1.0,0.0,0.0,0.0,0.0,68.84681583476765
0.303,11.0,0.0,0.0,0.0,2.0,71.55635062611807
0.5159999999999999,3.0,0.0,0.0,0.0,0.0,72.59528130671507
0.029749999999999943,9.0,0.0,1.0,1.0,2.0,72.85974499089252
0.17749999999999994,5.0,0.0,1.0,0.0,1.0,71.8132854578097
0.4732499999999999,9.0,0.0,0.0,0.0,0.0,71.55635062611807
0.4207499999999999,7.0,0.0,0.0,0.0,1.0,70.92198581560284
0.25474999999999987,7.0,1.0,0.0,0.0,2.0,69.93006993006993
0.4882499999999999,4.0,0.0,0.0,1.0,0.0,71.42857142857143
0.49574999999999997,7.0,0.0,0.0,0.0,0.0,71.04795737122558
0.49574999999999997,7.0,0.0,0.0,0.0,0.0,70.79646017699115
0.34124999999999983,8.0,0.0,0.0,0.0,2.0,70.42253521126761
0.36374999999999985,5.0,0.0,0.0,0.0,2.0,70.92198581560284
0.34124999999999994,12.0,0.0,0.0,1.0,1.0,71.42857142857143
0.08449999999999996,8.0,0.0,1.0,0.0,2.0,71.04795737122558
0.4207499999999999,7.0,0.0,0.0,0.0,1.0,70.79646017699115
0.5092499999999999,4.0,0.0,0.0,0.0,0.0,72.46376811594203
0.3712499999999999,10.0,0.0,0.0,0.0,1.0,73.26007326007326
0.5069999999999999,5.0,0.0,0.0,0.0,0.0,71.68458781362007
