avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out
0.5137499999999998,1.0,0.0,0.0,0.0,0.0
0.41174999999999995,4.0,0.0,0.0,1.0,0.0
0.39974999999999994,2.0,0.0,0.0,1.0,1.0
0.5182499999999999,0.0,0.0,0.0,0.0,0.0
0.4709999999999999,2.0,0.0,0.0,0.0,0.0
0.1617499999999999,3.0,1.0,0.0,1.0,0.0
0.5002499999999999,3.0,0.0,0.0,0.0,0.0
0.41624999999999995,4.0,0.0,0.0,1.0,0.0
0.5002499999999999,1.0,0.0,0.0,0.0,0.0
0.44999999999999996,2.0,0.0,0.0,0.0,1.0
0.4732499999999999,4.0,0.0,0.0,0.0,0.0
0.42974999999999997,2.0,0.0,0.0,1.0,0.0
0.4095,3.0,0.0,0.0,1.0,0.0
0.4927499999999999,2.0,0.0,0.0,0.0,1.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.41174999999999995,2.0,0.0,0.0,1.0,0.0
0.4867499999999999,1.0,0.0,0.0,0.0,0.0
0.4724999999999999,1.0,0.0,0.0,0.0,1.0
0.43199999999999994,4.0,0.0,0.0,0.0,1.0
0.5204999999999999,0.0,0.0,0.0,0.0,0.0
0.4755,2.0,0.0,0.0,0.0,0.0
0.5047499999999999,2.0,0.0,0.0,0.0,0.0
0.5002499999999999,0.0,0.0,0.0,0.0,0.0
0.16849999999999998,6.0,1.0,0.0,0.0,1.0
0.41174999999999995,2.0,0.0,0.0,1.0,0.0
0.4867499999999999,2.0,0.0,0.0,0.0,0.0
0.5249999999999999,0.0,0.0,0.0,0.0,0.0
0.5249999999999999,0.0,0.0,0.0,0.0,0.0
0.5024999999999998,2.0,0.0,0.0,0.0,0.0
0.48674999999999996,3.0,0.0,0.0,0.0,0.0
0.46874999999999994,1.0,0.0,0.0,0.0,0.0
0.5137499999999998,0.0,0.0,0.0,0.0,0.0
0.5047499999999999,0.0,0.0,0.0,0.0,0.0
0.5092499999999999,2.0,0.0,0.0,0.0,0.0
0.4207499999999999,3.0,0.0,0.0,1.0,0.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.5025,2.0,0.0,0.0,0.0,0.0
0.5115,1.0,0.0,0.0,0.0,0.0
0.49125,3.0,0.0,0.0,0.0,0.0
0.49574999999999997,2.0,0.0,0.0,0.0,0.0
0.4567499999999999,3.0,0.0,0.0,0.0,1.0
0.32775,5.0,0.0,0.0,2.0,0.0
0.31199999999999994,5.0,0.0,0.0,2.0,0.0
0.42749999999999994,4.0,0.0,0.0,0.0,1.0
0.44325000000000003,3.0,0.0,0.0,0.0,1.0
0.5294999999999999,0.0,0.0,0.0,0.0,0.0
0.5092499999999999,0.0,0.0,0.0,0.0,0.0
0.48674999999999996,1.0,0.0,0.0,0.0,0.0
0.5115,2.0,0.0,0.0,0.0,0.0
0.4844999999999999,4.0,0.0,0.0,0.0,0.0
0.498,0.0,0.0,0.0,0.0,0.0
0.4387499999999999,1.0,0.0,0.0,1.0,0.0
0.4927499999999999,1.0,0.0,0.0,0.0,1.0
0.5317499999999998,1.0,0.0,0.0,0.0,0.0
0.5249999999999999,0.0,0.0,0.0,0.0,0.0
0.4957499999999999,4.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.5159999999999999,1.0,0.0,0.0,0.0,0.0
0.4957499999999999,3.0,0.0,0.0,0.0,0.0
0.4049999999999999,3.0,0.0,0.0,1.0,0.0
0.3772499999999999,3.0,0.0,0.0,1.0,1.0
0.4177499999999999,2.0,0.0,0.0,1.0,1.0
0.5339999999999998,0.0,0.0,0.0,0.0,0.0
0.48449999999999993,3.0,0.0,0.0,0.0,0.0
0.5159999999999999,1.0,0.0,0.0,0.0,0.0
0.48674999999999996,3.0,0.0,0.0,0.0,0.0
