avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out
0.5272499999999999,0.0,0.0,0.0,0.0,0.0
0.5002499999999999,1.0,0.0,0.0,0.0,0.0
0.384,5.0,0.0,0.0,1.0,0.0
0.5092499999999999,0.0,0.0,0.0,0.0,0.0
0.5205,0.0,0.0,0.0,0.0,0.0
0.39074999999999993,3.0,0.0,0.0,1.0,1.0
0.40425,5.0,0.0,0.0,1.0,0.0
0.35999999999999993,4.0,0.0,0.0,2.0,0.0
0.48224999999999996,1.0,0.0,0.0,0.0,0.0
0.5115,2.0,0.0,0.0,0.0,0.0
0.4417499999999999,2.0,0.0,0.0,0.0,1.0
0.3179999999999999,3.0,0.0,0.0,3.0,0.0
0.27774999999999994,3.0,1.0,0.0,0.0,0.0
0.48674999999999996,4.0,0.0,0.0,0.0,0.0
0.498,2.0,0.0,0.0,0.0,0.0
0.4064999999999999,5.0,0.0,0.0,1.0,0.0
0.5115,2.0,0.0,0.0,0.0,0.0
0.5137499999999998,1.0,0.0,0.0,0.0,0.0
0.4155,3.0,0.0,0.0,1.0,0.0
0.30149999999999993,5.0,0.0,0.0,2.0,1.0
0.5069999999999999,1.0,0.0,0.0,0.0,0.0
0.4799999999999999,3.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.4664999999999999,6.0,0.0,0.0,0.0,0.0
0.52725,0.0,0.0,0.0,0.0,0.0
0.4912499999999999,3.0,0.0,0.0,0.0,0.0
0.32849999999999996,4.0,0.0,0.0,2.0,1.0
0.5204999999999999,1.0,0.0,0.0,0.0,0.0
0.4912499999999999,3.0,0.0,0.0,0.0,0.0
0.3929999999999999,6.0,0.0,0.0,1.0,0.0
0.5002499999999999,3.0,0.0,0.0,0.0,0.0
0.5115,0.0,0.0,0.0,0.0,0.0
0.47775,2.0,0.0,0.0,0.0,0.0
0.40874999999999995,6.0,0.0,0.0,1.0,0.0
0.42899999999999994,1.0,0.0,0.0,1.0,0.0
0.5182499999999999,1.0,0.0,0.0,0.0,0.0
0.3137499999999999,1.0,1.0,0.0,0.0,0.0
0.4664999999999999,4.0,0.0,0.0,0.0,0.0
0.5002499999999999,2.0,0.0,0.0,0.0,0.0
0.4777499999999999,2.0,0.0,0.0,0.0,0.0
0.27099999999999996,5.0,1.0,0.0,0.0,0.0
0.5159999999999999,2.0,0.0,0.0,0.0,0.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.4709999999999999,1.0,0.0,0.0,0.0,1.0
0.4514999999999999,2.0,0.0,0.0,1.0,0.0
0.4979999999999999,1.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.48224999999999996,2.0,0.0,0.0,0.0,0.0
0.4979999999999999,1.0,0.0,0.0,0.0,0.0
0.5002499999999999,2.0,0.0,0.0,0.0,0.0
0.5227499999999999,0.0,0.0,0.0,0.0,0.0
0.49574999999999997,1.0,0.0,0.0,0.0,0.0
0.498,2.0,0.0,0.0,0.0,0.0
0.4844999999999999,2.0,0.0,0.0,0.0,0.0
0.40425,3.0,0.0,0.0,1.0,0.0
0.5182499999999999,0.0,0.0,0.0,0.0,0.0
0.48449999999999993,2.0,0.0,0.0,0.0,0.0
0.2924999999999999,3.0,0.0,0.0,2.0,2.0
0.5047499999999999,0.0,0.0,0.0,0.0,0.0
0.498,2.0,0.0,0.0,0.0,0.0
0.4867499999999999,2.0,0.0,0.0,0.0,0.0
0.5294999999999999,0.0,0.0,0.0,0.0,0.0
0.4155,3.0,0.0,0.0,1.0,0.0
0.5249999999999999,0.0,0.0,0.0,0.0,0.0
0.2889999999999999,2.0,1.0,0.0,0.0,0.0
0.36599999999999994,5.0,0.0,0.0,1.0,1.0
0.36450000000000005,2.0,0.0,0.0,2.0,0.0
0.4957499999999999,1.0,0.0,0.0,0.0,0.0
0.43499999999999994,2.0,0.0,0.0,0.0,1.0
0.17999999999999994,3.0,0.0,1.0,1.0,2.0
0.2259999999999999,4.0,1.0,0.0,0.0,1.0
0.38849999999999996,4.0,0.0,0.0,1.0,1.0
0.40874999999999995,2.0,0.0,0.0,1.0,1.0
0.5182499999999999,0.0,0.0,0.0,0.0,0.0
0.5115,0.0,0.0,0.0,0.0,0.0
0.5204999999999999,0.0,0.0,0.0,0.0,0.0
0.41474999999999995,2.0,0.0,0.0,0.0,1.0
0.5205,0.0,0.0,0.0,0.0,0.0
0.31499999999999995,4.0,0.0,0.0,2.0,1.0
0.29124999999999995,2.0,1.0,0.0,0.0,0.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.5137499999999999,1.0,0.0,0.0,0.0,0.0
0.4469999999999999,1.0,0.0,0.0,1.0,0.0
0.5115,1.0,0.0,0.0,0.0,0.0
0.5092499999999999,1.0,0.0,0.0,0.0,0.0
0.41999999999999993,4.0,0.0,0.0,1.0,0.0
0.43349999999999994,3.0,0.0,0.0,1.0,0.0
0.48224999999999996,3.0,0.0,0.0,0.0,0.0
0.4867499999999999,2.0,0.0,0.0,0.0,0.0
0.33524999999999994,3.0,0.0,0.0,2.0,0.0
0.43499999999999983,5.0,0.0,0.0,0.0,1.0
0.348,5.0,0.0,0.0,1.0,1.0
0.4574999999999999,1.0,0.0,0.0,0.0,1.0
0.48224999999999996,3.0,0.0,0.0,0.0,0.0
0.22899999999999998,3.0,1.0,0.0,1.0,0.0
0.45524999999999993,1.0,0.0,0.0,0.0,1.0
0.4619999999999999,5.0,0.0,0.0,0.0,0.0
0.28,3.0,1.0,0.0,0.0,0.0
0.4312499999999999,3.0,0.0,0.0,1.0,0.0
0.5159999999999999,0.0,0.0,0.0,0.0,0.0
0.5159999999999999,0.0,0.0,0.0,0.0,0.0
0.48899999999999993,2.0,0.0,0.0,0.0,0.0
0.51825,1.0,0.0,0.0,0.0,0.0
0.4957499999999999,2.0,0.0,0.0,0.0,0.0
0.5115,1.0,0.0,0.0,0.0,0.0
0.3112499999999999,3.0,0.0,0.0,3.0,0.0
0.5227499999999999,1.0,0.0,0.0,0.0,0.0
0.50925,0.0,0.0,0.0,0.0,0.0
0.4957499999999999,2.0,0.0,0.0,0.0,0.0
0.5025,2.0,0.0,0.0,0.0,0.0
0.2619999999999999,2.0,1.0,0.0,0.0,1.0
0.1659999999999999,4.0,1.0,0.0,1.0,1.0
0.3555,3.0,0.0,0.0,2.0,0.0
0.5115,2.0,0.0,0.0,0.0,0.0
0.5137499999999999,1.0,0.0,0.0,0.0,0.0
0.49125,1.0,0.0,0.0,0.0,0.0
0.2979999999999999,3.0,1.0,0.0,0.0,0.0
0.4237499999999999,3.0,0.0,0.0,0.0,1.0
0.14475,4.0,0.0,1.0,2.0,1.0
0.4492499999999999,1.0,0.0,0.0,1.0,0.0
0.5227499999999999,0.0,0.0,0.0,0.0,0.0
0.5159999999999999,2.0,0.0,0.0,0.0,0.0
0.40049999999999997,1.0,0.0,0.0,2.0,0.0
0.45974999999999994,6.0,0.0,0.0,0.0,0.0
0.5204999999999999,0.0,0.0,0.0,0.0,0.0
0.50925,0.0,0.0,0.0,0.0,0.0
0.5159999999999999,1.0,0.0,0.0,0.0,0.0
0.4244999999999999,4.0,0.0,0.0,1.0,0.0
0.39299999999999996,3.0,0.0,0.0,1.0,1.0
0.507,1.0,0.0,0.0,0.0,0.0
0.3899999999999999,2.0,0.0,0.0,0.0,2.0
0.29124999999999995,1.0,1.0,0.0,0.0,0.0
0.42674999999999996,4.0,0.0,0.0,1.0,0.0
0.4394999999999999,3.0,0.0,0.0,0.0,1.0
0.5069999999999999,0.0,0.0,0.0,0.0,0.0
0.5069999999999999,1.0,0.0,0.0,0.0,0.0
0.5025,3.0,0.0,0.0,0.0,0.0
0.4514999999999999,1.0,0.0,0.0,1.0,0.0
0.45374999999999993,1.0,0.0,0.0,1.0,0.0
0.5069999999999999,2.0,0.0,0.0,0.0,0.0
