avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out
0.48449999999999993,2.0,0.0,0.0,0.0,0.0
0.48674999999999996,2.0,0.0,0.0,0.0,0.0
0.49125,0.0,0.0,0.0,0.0,0.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.5069999999999999,2.0,0.0,0.0,0.0,0.0
0.5137499999999999,0.0,0.0,0.0,0.0,0.0
0.4777499999999999,2.0,0.0,0.0,0.0,0.0
0.4844999999999999,3.0,0.0,0.0,0.0,0.0
0.45974999999999994,1.0,0.0,0.0,0.0,0.0
0.429,1.0,0.0,0.0,0.0,1.0
0.4867499999999999,2.0,0.0,0.0,0.0,0.0
0.4102499999999999,4.0,0.0,0.0,1.0,0.0
0.50925,2.0,0.0,0.0,0.0,0.0
0.3629999999999999,5.0,0.0,0.0,2.0,0.0
0.42674999999999996,3.0,0.0,0.0,0.0,1.0
0.43349999999999994,1.0,0.0,0.0,0.0,1.0
0.4484999999999999,3.0,0.0,0.0,1.0,0.0
0.49574999999999997,1.0,0.0,0.0,0.0,0.0
0.5227499999999999,0.0,0.0,0.0,0.0,0.0
0.3675,1.0,0.0,0.0,2.0,0.0
0.35924999999999996,6.0,0.0,0.0,1.0,1.0
0.32849999999999996,4.0,0.0,0.0,1.0,2.0
0.5294999999999999,1.0,0.0,0.0,0.0,0.0
0.41775,2.0,0.0,0.0,0.0,1.0
0.37874999999999986,4.0,0.0,0.0,2.0,0.0
0.5159999999999999,0.0,0.0,0.0,0.0,0.0
0.32099999999999995,3.0,1.0,0.0,0.0,0.0
0.46425,5.0,0.0,0.0,0.0,0.0
0.5002499999999999,1.0,0.0,0.0,0.0,0.0
0.5227499999999999,0.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.4372499999999999,3.0,0.0,0.0,1.0,0.0
0.45075,2.0,0.0,0.0,1.0,0.0
0.5047499999999999,2.0,0.0,0.0,0.0,0.0
0.45974999999999994,3.0,0.0,0.0,1.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.10524999999999997,7.0,0.0,1.0,2.0,1.0
0.5092499999999999,3.0,0.0,0.0,0.0,0.0
0.48674999999999996,3.0,0.0,0.0,0.0,0.0
0.45524999999999993,3.0,0.0,0.0,1.0,0.0
0.36375,5.0,0.0,0.0,1.0,1.0
0.4912499999999999,3.0,0.0,0.0,0.0,0.0
0.498,1.0,0.0,0.0,0.0,0.0
0.28224999999999995,4.0,0.0,1.0,0.0,0.0
0.48224999999999996,3.0,0.0,0.0,0.0,0.0
0.4755,1.0,0.0,0.0,0.0,0.0
0.48224999999999996,2.0,0.0,0.0,0.0,0.0
0.32774999999999993,4.0,0.0,0.0,2.0,1.0
0.5137499999999999,0.0,0.0,0.0,0.0,0.0
0.4799999999999999,2.0,0.0,0.0,0.0,0.0
0.5025,0.0,0.0,0.0,0.0,0.0
0.4777499999999999,1.0,0.0,0.0,1.0,0.0
0.40874999999999995,4.0,0.0,0.0,0.0,1.0
0.5159999999999999,3.0,0.0,0.0,0.0,0.0
0.37949999999999995,4.0,0.0,0.0,1.0,1.0
0.4492499999999999,1.0,0.0,0.0,0.0,1.0
0.4979999999999999,1.0,0.0,0.0,0.0,0.0
0.43349999999999994,1.0,0.0,0.0,0.0,1.0
0.4065,1.0,0.0,0.0,1.0,1.0
0.4327499999999999,3.0,0.0,0.0,1.0,0.0
0.48674999999999996,1.0,0.0,0.0,0.0,0.0
0.348,2.0,1.0,0.0,0.0,0.0
0.46874999999999983,2.0,0.0,0.0,1.0,0.0
0.5047499999999999,0.0,0.0,0.0,0.0,0.0
0.5069999999999999,3.0,0.0,0.0,0.0,0.0
0.5137499999999998,1.0,0.0,0.0,0.0,0.0
0.2962499999999999,2.0,1.0,0.0,1.0,0.0
0.5137499999999998,1.0,0.0,0.0,0.0,0.0
0.5025,0.0,0.0,0.0,0.0,0.0
0.49125,2.0,0.0,0.0,0.0,0.0
0.4327499999999999,3.0,0.0,0.0,1.0,0.0
0.5024999999999998,0.0,0.0,0.0,0.0,0.0
0.47100000000000003,3.0,0.0,0.0,0.0,0.0
0.52725,0.0,0.0,0.0,0.0,0.0
0.42,1.0,0.0,0.0,0.0,1.0
0.4844999999999999,0.0,0.0,0.0,0.0,0.0
0.34125,1.0,1.0,0.0,0.0,0.0
0.4642499999999999,3.0,0.0,0.0,1.0,0.0
0.48899999999999993,2.0,0.0,0.0,0.0,0.0
0.4664999999999999,1.0,0.0,0.0,0.0,0.0
0.50925,0.0,0.0,0.0,0.0,0.0
0.32549999999999996,4.0,0.0,0.0,2.0,1.0
0.32325,4.0,1.0,0.0,0.0,0.0
0.48224999999999996,1.0,0.0,0.0,0.0,0.0
0.30749999999999994,5.0,1.0,0.0,0.0,0.0
0.5047499999999999,0.0,0.0,0.0,0.0,0.0
0.49349999999999994,2.0,0.0,0.0,0.0,0.0
0.5002499999999999,0.0,0.0,0.0,0.0,0.0
0.498,0.0,0.0,0.0,0.0,0.0
0.32774999999999993,6.0,1.0,0.0,0.0,0.0
0.5115,0.0,0.0,0.0,0.0,0.0
0.33,1.0,1.0,0.0,0.0,0.0
0.5047499999999999,1.0,0.0,0.0,0.0,0.0
0.4417499999999999,4.0,0.0,0.0,1.0,0.0
0.4102499999999999,3.0,0.0,0.0,2.0,0.0
0.35474999999999995,4.0,0.0,0.0,1.0,1.0
0.5204999999999999,0.0,0.0,0.0,0.0,0.0
0.42449999999999993,3.0,0.0,0.0,0.0,1.0
0.5002499999999999,1.0,0.0,0.0,0.0,0.0
0.19000000000000003,1.0,0.0,1.0,2.0,0.0
0.32499999999999996,1.0,0.0,1.0,0.0,0.0
0.5047499999999999,2.0,0.0,0.0,0.0,0.0
0.44849999999999995,3.0,0.0,0.0,1.0,0.0
0.32325,3.0,0.0,0.0,2.0,1.0
0.42899999999999994,1.0,0.0,0.0,0.0,1.0
0.5474999999999999,0.0,0.0,0.0,0.0,0.0
0.5002499999999999,0.0,0.0,0.0,0.0,0.0
0.43499999999999994,5.0,0.0,0.0,1.0,0.0
0.3307499999999999,4.0,0.0,0.0,1.0,2.0
0.36599999999999994,5.0,0.0,0.0,1.0,1.0
0.5205,1.0,0.0,0.0,0.0,0.0
0.4709999999999999,3.0,0.0,0.0,0.0,0.0
0.4402499999999999,3.0,0.0,0.0,0.0,1.0
0.5024999999999998,1.0,0.0,0.0,0.0,0.0
0.4957499999999999,2.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.49349999999999994,3.0,0.0,0.0,0.0,0.0
0.44249999999999995,1.0,0.0,0.0,0.0,1.0
0.5047499999999999,0.0,0.0,0.0,0.0,0.0
0.5137499999999999,1.0,0.0,0.0,0.0,0.0
0.4777499999999999,2.0,0.0,0.0,0.0,0.0
0.4462499999999999,4.0,0.0,0.0,1.0,0.0
