avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out
0.4574999999999999,1.0,0.0,0.0,0.0,0.0
0.43125,3.0,0.0,0.0,0.0,0.0
0.43574999999999997,1.0,0.0,0.0,0.0,0.0
0.47624999999999984,2.0,0.0,0.0,0.0,0.0
0.4537499999999999,0.0,0.0,0.0,0.0,0.0
0.45974999999999994,3.0,0.0,0.0,0.0,0.0
0.4919999999999999,0.0,0.0,0.0,0.0,0.0
0.4709999999999999,1.0,0.0,0.0,0.0,0.0
0.498,1.0,0.0,0.0,0.0,0.0
0.4905,0.0,0.0,0.0,0.0,0.0
0.43499999999999994,2.0,0.0,0.0,0.0,0.0
0.45675,1.0,0.0,0.0,0.0,0.0
0.44249999999999995,2.0,0.0,0.0,0.0,0.0
0.43949999999999995,2.0,0.0,0.0,0.0,0.0
0.4837499999999999,1.0,0.0,0.0,0.0,1.0
0.48074999999999996,0.0,0.0,0.0,0.0,0.0
0.4514999999999999,1.0,0.0,0.0,0.0,0.0
0.4905,0.0,0.0,0.0,0.0,0.0
0.46574999999999994,3.0,0.0,0.0,0.0,0.0
0.47174999999999995,0.0,0.0,0.0,0.0,0.0
0.46124999999999994,2.0,0.0,0.0,0.0,0.0
0.5129999999999999,0.0,0.0,0.0,0.0,0.0
0.3555,1.0,0.0,0.0,1.0,0.0
0.45224999999999993,1.0,0.0,0.0,0.0,0.0
0.4619999999999999,2.0,0.0,0.0,0.0,0.0
0.4799999999999999,1.0,0.0,0.0,0.0,0.0
0.45599999999999996,2.0,0.0,0.0,0.0,0.0
0.44025,2.0,0.0,0.0,0.0,0.0
0.45224999999999993,2.0,0.0,0.0,0.0,0.0
0.35100000000000003,3.0,0.0,0.0,1.0,0.0
0.4305,2.0,0.0,0.0,0.0,0.0
0.4589999999999999,0.0,0.0,0.0,0.0,0.0
0.46574999999999994,0.0,0.0,0.0,0.0,0.0
0.4837499999999999,0.0,0.0,0.0,0.0,0.0
0.36974999999999997,1.0,0.0,0.0,1.0,0.0
0.4589999999999999,0.0,0.0,0.0,0.0,0.0
0.46799999999999997,0.0,0.0,0.0,0.0,0.0
0.45599999999999996,2.0,0.0,0.0,0.0,0.0
0.42974999999999997,3.0,0.0,0.0,0.0,0.0
0.4582499999999999,1.0,0.0,0.0,0.0,0.0
0.48974999999999996,1.0,0.0,0.0,0.0,0.0
0.47924999999999995,0.0,0.0,0.0,0.0,0.0
0.45824999999999994,0.0,0.0,0.0,0.0,0.0
0.49124999999999985,1.0,0.0,0.0,0.0,0.0
0.45524999999999993,1.0,0.0,0.0,0.0,0.0
0.4567499999999999,1.0,0.0,0.0,0.0,0.0
0.46349999999999997,1.0,0.0,0.0,0.0,0.0
0.46724999999999994,1.0,0.0,0.0,0.0,0.0
0.45524999999999993,1.0,0.0,0.0,0.0,0.0
0.42749999999999994,3.0,0.0,0.0,0.0,0.0
0.4732499999999999,1.0,0.0,0.0,0.0,0.0
0.42599999999999993,4.0,0.0,0.0,0.0,0.0
0.363,2.0,0.0,0.0,1.0,0.0
0.48449999999999993,0.0,0.0,0.0,0.0,0.0
0.45524999999999993,2.0,0.0,0.0,0.0,0.0
0.45075,2.0,0.0,0.0,0.0,0.0
0.42149999999999993,2.0,0.0,1.0,0.0,1.0
0.4372499999999999,2.0,0.0,0.0,0.0,0.0
0.4529999999999999,1.0,0.0,0.0,0.0,0.0
0.45599999999999996,0.0,0.0,0.0,0.0,0.0
0.4777499999999999,0.0,0.0,0.0,0.0,0.0
0.45599999999999996,1.0,0.0,0.0,0.0,0.0
0.44849999999999995,0.0,0.0,0.0,0.0,0.0
0.4702499999999999,1.0,0.0,0.0,0.0,0.0
0.4784999999999999,1.0,0.0,0.0,0.0,0.0
0.4604999999999999,1.0,0.0,0.0,0.0,0.0
0.43349999999999994,3.0,0.0,0.0,0.0,0.0
0.44175,2.0,0.0,0.0,0.0,0.0
0.4229999999999999,3.0,0.0,0.0,0.0,0.0
0.5017499999999999,0.0,0.0,0.0,0.0,0.0
0.4619999999999999,2.0,0.0,0.0,0.0,0.0
0.4425,2.0,0.0,0.0,0.0,0.0
0.46124999999999994,0.0,0.0,0.0,0.0,0.0
0.44325,2.0,0.0,0.0,0.0,0.0
0.45075,3.0,0.0,0.0,0.0,0.0
0.44925,1.0,0.0,0.0,0.0,0.0
0.4717499999999999,0.0,0.0,0.0,0.0,0.0
0.4732499999999999,1.0,0.0,0.0,0.0,0.0
0.45599999999999996,1.0,0.0,0.0,0.0,0.0
0.46124999999999994,0.0,0.0,0.0,0.0,0.0
0.4544999999999999,0.0,0.0,0.0,0.0,0.0
0.46199999999999997,1.0,0.0,0.0,0.0,0.0
0.4679999999999999,2.0,0.0,0.0,0.0,0.0
0.46049999999999996,3.0,0.0,0.0,0.0,0.0
0.47324999999999995,0.0,0.0,0.0,0.0,0.0
0.45974999999999994,2.0,0.0,0.0,0.0,0.0
0.44849999999999995,0.0,0.0,0.0,0.0,0.0
0.48524999999999996,0.0,0.0,0.0,0.0,0.0
0.4589999999999999,2.0,0.0,0.0,0.0,0.0
0.4724999999999999,0.0,0.0,0.0,0.0,0.0
0.44849999999999995,2.0,0.0,0.0,0.0,0.0
0.4695,2.0,0.0,0.0,0.0,0.0
0.47174999999999995,1.0,0.0,0.0,0.0,0.0
0.45974999999999994,0.0,0.0,0.0,0.0,0.0
0.48599999999999993,1.0,0.0,0.0,0.0,0.0
0.44549999999999995,1.0,0.0,0.0,0.0,0.0
0.46349999999999997,2.0,0.0,0.0,0.0,0.0
0.4664999999999999,2.0,0.0,0.0,0.0,0.0
0.45899999999999996,1.0,0.0,0.0,0.0,0.0
0.4702499999999999,2.0,0.0,0.0,0.0,0.0
0.43799999999999994,2.0,0.0,0.0,0.0,0.0
0.48599999999999993,1.0,0.0,0.0,0.0,0.0
0.35474999999999995,2.0,0.0,0.0,1.0,0.0
0.44549999999999995,1.0,0.0,0.0,0.0,0.0
0.43799999999999994,3.0,0.0,0.0,0.0,0.0
0.43799999999999994,2.0,0.0,0.0,0.0,0.0
0.34499999999999986,1.0,0.0,0.0,1.0,0.0
0.4402499999999999,3.0,0.0,0.0,0.0,0.0
0.49349999999999994,0.0,0.0,0.0,0.0,0.0
0.4649999999999999,0.0,0.0,0.0,0.0,0.0
0.46425,1.0,0.0,0.0,0.0,1.0
0.47025,1.0,0.0,0.0,0.0,0.0
0.4589999999999999,3.0,0.0,0.0,0.0,0.0
0.41025,3.0,0.0,0.0,0.0,0.0
0.46874999999999994,0.0,0.0,0.0,0.0,0.0
0.4664999999999999,0.0,0.0,0.0,0.0,0.0
0.45599999999999996,1.0,0.0,0.0,0.0,0.0
0.4725,0.0,0.0,0.0,0.0,0.0
0.4364999999999999,2.0,0.0,0.0,0.0,0.0
0.3202499999999999,2.0,0.0,0.0,1.0,0.0
0.44849999999999995,4.0,0.0,0.0,0.0,0.0
0.4987499999999999,0.0,0.0,0.0,0.0,0.0
0.45299999999999996,1.0,0.0,0.0,0.0,0.0
0.45524999999999993,1.0,0.0,0.0,0.0,0.0
0.46724999999999994,0.0,0.0,0.0,0.0,0.0
0.44625,2.0,0.0,0.0,0.0,0.0
0.46349999999999997,0.0,0.0,0.0,0.0,0.0
0.4447499999999999,1.0,0.0,0.0,0.0,0.0
0.46574999999999994,0.0,0.0,0.0,0.0,0.0
0.435,2.0,0.0,0.0,0.0,0.0
0.45899999999999996,0.0,0.0,0.0,0.0,0.0
0.0947499999999998,2.0,1.0,0.0,0.0,0.0
0.45675,0.0,0.0,0.0,0.0,0.0
0.48599999999999993,1.0,0.0,0.0,0.0,0.0
0.45675,0.0,0.0,0.0,0.0,0.0
0.47249999999999986,0.0,0.0,0.0,0.0,0.0
0.4664999999999999,1.0,0.0,0.0,0.0,0.0
0.4447499999999999,2.0,0.0,0.0,0.0,0.0
0.45599999999999996,1.0,0.0,0.0,0.0,1.0
0.4619999999999999,1.0,0.0,0.0,0.0,0.0
0.4664999999999999,0.0,0.0,0.0,0.0,0.0
0.3577499999999999,1.0,0.0,0.0,1.0,0.0
0.4732499999999999,0.0,0.0,0.0,0.0,0.0
0.43724999999999986,4.0,0.0,0.0,0.0,0.0
0.44999999999999996,2.0,0.0,0.0,0.0,0.0
0.43574999999999997,2.0,0.0,0.0,0.0,0.0
0.447,1.0,0.0,0.0,0.0,0.0
0.46574999999999994,2.0,0.0,0.0,0.0,0.0
0.4305,3.0,0.0,0.0,0.0,0.0
0.46724999999999994,1.0,0.0,0.0,0.0,0.0
0.46724999999999994,1.0,0.0,0.0,0.0,0.0
0.44175,2.0,0.0,0.0,0.0,0.0
0.46799999999999997,0.0,0.0,0.0,0.0,0.0
0.4529999999999999,2.0,0.0,0.0,0.0,0.0
0.45,1.0,0.0,0.0,0.0,0.0
0.43424999999999997,3.0,0.0,0.0,0.0,0.0
0.4664999999999999,1.0,0.0,0.0,0.0,0.0
0.4702499999999999,0.0,0.0,0.0,0.0,0.0
0.4425,0.0,0.0,0.0,0.0,0.0
0.45375,0.0,0.0,0.0,0.0,0.0
0.4575,0.0,0.0,0.0,0.0,0.0
0.45974999999999994,0.0,0.0,0.0,0.0,0.0
0.4395,3.0,0.0,0.0,0.0,0.0
0.45375,1.0,0.0,0.0,0.0,0.0
0.4462499999999999,1.0,0.0,0.0,0.0,0.0
0.46274999999999994,1.0,0.0,0.0,0.0,0.0
0.45449999999999996,1.0,0.0,0.0,0.0,0.0
0.4837499999999999,1.0,0.0,0.0,0.0,0.0
0.46349999999999997,0.0,0.0,0.0,0.0,0.0
