avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.8815999999999998,1.6365,-0.28,-0.25,52.0,1.0,1.0,6.0,5.0,341.06412005457025,1.0,2.0
0.9692999999999997,1.6545,0.0,-0.06,43.0,0.0,0.0,0.0,2.0,346.5003465003465,1.0,0.0
0.9593999999999997,1.677,0.0,-0.12,47.0,0.0,0.0,0.0,4.0,339.55857385398986,0.0,0.0
0.9878999999999998,1.668,-0.12,-0.03,45.0,0.0,0.0,4.0,1.0,342.7004797806717,0.0,3.0
1.0068,1.719,-0.12,-0.06,36.0,0.0,0.0,4.0,2.0,342.93552812071334,1.0,1.0
0.9731999999999998,1.665,-0.24,-0.06,46.0,0.0,0.0,8.0,2.0,342.23134839151265,0.0,3.0
1.0016999999999998,1.728,0.0,-0.09,37.0,0.0,0.0,0.0,3.0,340.94783498124787,1.0,0.0
0.9506999999999998,1.6965,-0.48,-0.16,41.0,0.0,1.0,16.0,2.0,341.9972640218878,0.0,4.0
1.0253999999999999,1.752,-0.24,-0.06,35.0,0.0,0.0,8.0,2.0,339.097999321804,0.0,2.0
0.9215999999999998,1.7025,-0.24,-0.25,39.0,0.0,1.0,8.0,5.0,342.7004797806717,1.0,2.0
0.8657999999999997,1.6455,-0.06,-0.31,49.0,0.0,1.0,2.0,7.0,342.58307639602606,1.0,2.0
0.9683999999999998,1.7115,0.0,-0.15,36.0,0.0,0.0,0.0,5.0,344.47123665173956,0.0,2.0
0.8714999999999997,1.6365,-0.12,-0.28,51.0,0.0,1.0,4.0,6.0,341.76349965823647,1.0,2.0
0.8819999999999997,1.68,-0.12,-0.32,43.0,0.0,2.0,4.0,4.0,342.58307639602606,0.0,1.0
0.9386999999999999,1.668,-0.36,-0.15,44.0,0.0,0.0,12.0,5.0,343.52456200618343,0.0,4.0
1.0052999999999996,1.7535,0.0,-0.12,33.0,0.0,0.0,0.0,4.0,340.3675970047651,0.0,0.0
0.9968999999999998,1.722,-0.12,-0.09,40.0,0.0,0.0,4.0,3.0,339.097999321804,0.0,3.0
0.9926999999999998,1.6935,0.0,-0.06,43.0,0.0,0.0,0.0,2.0,340.59945504087193,2.0,0.0
1.0457999999999996,1.7625,0.0,-0.03,28.0,0.0,0.0,0.0,1.0,343.7607425232039,0.0,1.0
1.0151999999999999,1.698,-0.36,0.0,38.0,0.0,0.0,12.0,0.0,344.47123665173956,1.0,4.0
0.9527999999999998,1.698,-0.36,-0.16,39.0,0.0,1.0,12.0,2.0,343.52456200618343,0.0,3.0
0.9893999999999998,1.692,-0.24,-0.06,39.0,0.0,0.0,8.0,2.0,344.7087211306446,0.0,3.0
