avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
1.5036000000000003,1.704,-0.12,-0.32,46.0,0.0,2.0,4.0,4.0,336.3605785401951,0.0,1.0
1.5865500000000003,1.7715,-0.24,-0.06,31.0,0.0,0.0,8.0,2.0,339.7893306150187,1.0,2.0
1.5804000000000005,1.791,0.0,-0.35,33.0,0.0,2.0,0.0,5.0,335.00837520938023,0.0,0.0
1.5162000000000002,1.737,-0.12,-0.51,41.0,0.0,3.0,4.0,7.0,335.9086328518643,1.0,1.0
1.5903000000000005,1.779,0.0,-0.12,34.0,0.0,0.0,0.0,4.0,335.795836131632,0.0,0.0
1.5579000000000005,1.737,0.0,-0.06,38.0,0.0,0.0,0.0,2.0,338.29499323410016,0.0,2.0
1.5165000000000004,1.719,0.0,-0.34,42.0,0.0,1.0,0.0,8.0,337.7237419790611,0.0,0.0
1.5622500000000004,1.7535,-0.24,-0.15,37.0,0.0,0.0,8.0,5.0,337.0407819346141,0.0,2.0
1.5463500000000003,1.7385,-0.12,-0.19,40.0,0.0,1.0,4.0,3.0,336.58700774150117,1.0,1.0
1.5759000000000003,1.767,0.0,-0.16,36.0,0.0,1.0,0.0,2.0,335.9086328518643,1.0,0.0
1.5354000000000005,1.728,0.0,-0.22,42.0,0.0,1.0,0.0,4.0,336.3605785401951,1.0,0.0
1.4776500000000006,1.6665,-0.24,-0.22,51.0,0.0,1.0,8.0,4.0,337.4957813027337,0.0,2.0
1.5753000000000004,1.773,-0.24,-0.2,34.0,0.0,2.0,8.0,0.0,336.81374200067364,0.0,2.0
1.5756000000000003,1.761,-0.12,-0.09,35.0,0.0,0.0,4.0,3.0,337.609723160027,1.0,1.0
1.5507000000000004,1.752,-0.09,-0.28,37.0,0.0,1.0,3.0,6.0,337.154416722859,0.0,1.0
1.5337500000000004,1.7115,-0.12,-0.06,41.0,0.0,0.0,4.0,2.0,339.44331296673454,0.0,3.0
1.5583500000000003,1.7595,0.0,-0.28,37.0,0.0,1.0,0.0,6.0,336.02150537634407,0.0,0.0
1.4896500000000004,1.6905,-0.12,-0.34,46.0,0.0,1.0,4.0,8.0,338.29499323410016,1.0,2.0
1.5945000000000005,1.779,-0.12,-0.06,33.0,0.0,0.0,4.0,2.0,336.81374200067364,3.0,1.0
1.5106500000000003,1.6845,0.0,-0.06,50.0,0.0,0.0,0.0,2.0,335.6831151393085,1.0,0.0
1.5322500000000006,1.7265,0.0,-0.24,41.0,0.0,0.0,0.0,8.0,337.154416722859,1.0,0.0
1.5718500000000004,1.7655,0.0,-0.19,37.0,0.0,1.0,0.0,3.0,335.2329869259135,0.0,1.0
1.5571500000000005,1.7505,-0.12,-0.19,38.0,0.0,1.0,4.0,3.0,336.58700774150117,0.0,1.0
