avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.6782,1.728,0.0,-0.13,41.0,0.0,1.0,0.0,1.0,336.3605785401951,0.0,0.0
0.6728000000000001,1.737,0.0,-0.22,34.0,0.0,1.0,0.0,4.0,340.13605442176873,0.0,0.0
0.6668000000000002,1.707,0.0,-0.16,41.0,0.0,1.0,0.0,2.0,338.75338753387535,0.0,0.0
0.6492,1.653,0.0,-0.12,48.0,0.0,0.0,0.0,4.0,340.13605442176873,0.0,0.0
0.675,1.71,0.0,-0.09,43.0,0.0,0.0,0.0,3.0,337.0407819346141,0.0,0.0
0.6924000000000001,1.7535,0.0,-0.09,31.0,0.0,0.0,0.0,3.0,340.3675970047651,0.0,0.0
0.6468,1.662,0.0,-0.18,51.0,0.0,0.0,0.0,6.0,337.0407819346141,0.0,0.0
0.6822,1.758,0.0,-0.21,35.0,0.0,0.0,0.0,7.0,337.0407819346141,0.0,0.0
0.6260000000000001,1.65,0.0,-0.34,51.0,0.0,1.0,0.0,8.0,338.409475465313,0.0,0.0
0.669,1.725,0.0,-0.21,42.0,0.0,0.0,0.0,7.0,336.02150537634407,0.0,0.0
0.6758,1.737,0.0,-0.19,39.0,0.0,1.0,0.0,3.0,336.70033670033666,0.0,0.0
0.7082000000000002,1.818,0.0,-0.19,22.0,0.0,1.0,0.0,3.0,339.097999321804,0.0,0.0
0.6776,1.734,0.0,-0.16,35.0,0.0,1.0,0.0,2.0,339.7893306150187,0.0,0.0
0.6966,1.749,0.0,-0.03,31.0,0.0,0.0,0.0,1.0,340.83162917518746,0.0,0.0
0.6364000000000001,1.671,0.0,-0.32,48.0,0.0,2.0,0.0,4.0,338.06626098715344,0.0,0.0
0.6878000000000002,1.752,0.0,-0.13,36.0,0.0,1.0,0.0,1.0,337.0407819346141,0.0,0.0
0.6486000000000001,1.7265,0.0,-0.42,34.0,0.0,3.0,0.0,4.0,341.41345168999663,0.0,0.0
0.6456000000000002,1.659,0.0,-0.18,47.0,0.0,0.0,0.0,6.0,340.13605442176873,0.0,0.0
0.6648000000000001,1.692,0.0,-0.12,44.0,0.0,0.0,0.0,4.0,338.409475465313,0.0,0.0
0.6574000000000001,1.731,0.0,-0.35,34.0,0.0,2.0,0.0,5.0,340.83162917518746,0.0,0.0
0.6814000000000001,1.776,0.0,-0.29,31.0,0.0,2.0,0.0,3.0,337.7237419790611,0.0,0.0
0.6364000000000001,1.701,0.0,-0.44,43.0,0.0,2.0,0.0,8.0,338.06626098715344,0.0,0.0
0.6828000000000002,1.737,0.0,-0.12,37.0,0.0,0.0,0.0,4.0,338.06626098715344,0.0,0.0
0.6638000000000002,1.707,0.0,-0.19,42.0,0.0,1.0,0.0,3.0,338.06626098715344,0.0,0.0
0.6660000000000001,1.71,0.0,-0.18,40.0,0.0,0.0,0.0,6.0,339.097999321804,0.0,0.0
0.7170000000000001,1.8,0.0,-0.03,28.0,0.0,0.0,0.0,1.0,337.0407819346141,0.0,0.0
0.6702,1.698,0.0,-0.09,38.0,0.0,0.0,0.0,3.0,341.8803418803419,0.0,0.0
