avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.6018000000000001,1.647,0.0,-0.19,34.0,0.0,1.0,0.0,3.0,355.36602700781805,0.0,1.0
0.6696000000000001,1.674,0.0,0.0,30.0,0.0,0.0,0.0,0.0,354.98757543485976,0.0,0.0
0.6437999999999999,1.677,0.0,-0.09,31.0,0.0,0.0,0.0,3.0,353.60678925035364,0.0,0.0
0.6522,1.653,0.0,-0.03,32.0,0.0,0.0,0.0,1.0,355.99857600569595,0.0,0.0
0.6186000000000001,1.689,0.0,-0.19,29.0,0.0,1.0,0.0,3.0,353.4817956875221,0.0,0.0
0.6684000000000001,1.6935,0.0,-0.03,24.0,0.0,0.0,0.0,1.0,358.0379520229144,0.0,0.0
0.624,1.5825,0.0,-0.03,42.0,0.0,0.0,0.0,1.0,358.2945180938732,0.0,0.0
0.6750000000000002,1.71,0.0,-0.03,31.0,0.0,0.0,0.0,1.0,349.1620111731844,0.0,0.0
0.6402,1.6005,0.0,0.0,36.0,0.0,0.0,0.0,0.0,359.9712023038157,0.0,1.0
0.6408000000000001,1.6245,0.0,-0.03,37.0,0.0,0.0,0.0,1.0,356.50623885918003,0.0,1.0
0.6078000000000001,1.6095,0.0,-0.12,36.0,0.0,0.0,0.0,4.0,359.1954022988506,0.0,0.0
0.6228000000000001,1.6245,0.0,-0.09,37.0,0.0,0.0,0.0,3.0,356.2522265764161,0.0,0.0
0.6492,1.6455,0.0,-0.03,33.0,0.0,0.0,0.0,1.0,356.50623885918003,0.0,0.0
0.7020000000000001,1.755,0.0,0.0,17.0,0.0,0.0,0.0,0.0,354.48422545196735,0.0,0.0
0.6348,1.632,0.0,-0.06,34.0,0.0,0.0,0.0,2.0,358.1661891117479,0.0,0.0
0.6342000000000001,1.7055,0.0,-0.16,23.0,0.0,1.0,0.0,2.0,356.50623885918003,0.0,1.0
0.6594000000000001,1.671,0.0,-0.03,34.0,0.0,0.0,0.0,1.0,351.8648838845883,0.0,1.0
0.5994,1.5885,0.0,-0.12,46.0,0.0,0.0,0.0,4.0,352.98270384751146,0.0,0.0
