avg_ut,avg_ut_speed,avg_ut_in,avg_ut_out,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.33,1.71,0.0,-0.12,39.0,0.0,0.0,0.0,4.0,340.13605442176873,0.0,0.0
0.3281,1.7055,0.0,-0.13,42.0,0.0,1.0,0.0,1.0,338.63867253640365,0.0,0.0
0.3255,1.7025,0.0,-0.15,43.0,0.0,0.0,0.0,5.0,338.1805884342239,0.0,0.0
0.34440000000000004,1.767,0.0,-0.09,33.0,0.0,0.0,0.0,3.0,337.7237419790611,0.0,0.0
0.3420000000000001,1.77,0.0,-0.12,31.0,0.0,0.0,0.0,4.0,338.75338753387535,0.0,0.0
0.33720000000000006,1.716,0.0,-0.06,39.0,0.0,0.0,0.0,2.0,339.55857385398986,0.0,0.0
0.3159,1.7445,0.0,-0.33,34.0,0.0,3.0,0.0,1.0,339.55857385398986,0.0,0.0
0.3366,1.743,0.0,-0.12,33.0,0.0,0.0,0.0,4.0,340.59945504087193,0.0,0.0
0.3176000000000001,1.713,0.0,-0.25,42.0,0.0,1.0,0.0,5.0,337.609723160027,0.0,0.0
0.33320000000000005,1.746,0.0,-0.16,34.0,0.0,1.0,0.0,2.0,339.9048266485384,0.0,0.0
0.3194,1.722,0.0,-0.25,38.0,0.0,1.0,0.0,5.0,339.55857385398986,0.0,0.0
0.31210000000000004,1.7205,0.0,-0.32,36.0,0.0,2.0,0.0,4.0,341.06412005457025,0.0,0.0
0.3234,1.677,0.0,-0.12,46.0,0.0,0.0,0.0,4.0,339.21302578019,0.0,0.0
0.3423,1.7715,0.0,-0.12,29.0,0.0,0.0,0.0,4.0,340.13605442176873,0.0,0.0
0.3275,1.7325,0.0,-0.19,34.0,0.0,1.0,0.0,3.0,341.29692832764505,0.0,0.0
0.3333,1.7415,0.0,-0.15,35.0,0.0,0.0,0.0,5.0,339.097999321804,0.0,0.0
0.32700000000000007,1.74,0.0,-0.21,37.0,0.0,0.0,0.0,7.0,337.95201081446436,0.0,0.0
0.30910000000000004,1.7055,0.0,-0.32,44.0,0.0,2.0,0.0,4.0,337.26812816188874,0.0,0.0
0.30820000000000003,1.701,0.0,-0.32,43.0,0.0,2.0,0.0,4.0,338.409475465313,0.0,0.0
0.2991000000000001,1.7055,0.0,-0.42,41.0,0.0,3.0,0.0,4.0,339.67391304347825,0.0,0.0
0.33120000000000005,1.716,0.0,-0.12,39.0,0.0,0.0,0.0,4.0,339.55857385398986,0.0,0.0
0.31660000000000005,1.743,0.0,-0.32,32.0,0.0,2.0,0.0,4.0,341.29692832764505,0.0,0.0
0.3381,1.7355,0.0,-0.09,39.0,0.0,0.0,0.0,3.0,337.4957813027337,0.0,0.0
0.3088,1.689,0.0,-0.29,46.0,0.0,2.0,0.0,3.0,337.7237419790611,0.0,0.0
0.3285,1.7025,0.0,-0.12,38.0,0.0,0.0,0.0,4.0,342.11426616489905,0.0,0.0
0.32130000000000003,1.6965,0.0,-0.18,44.0,0.0,0.0,0.0,6.0,338.29499323410016,0.0,0.0
0.33690000000000003,1.7295,0.0,-0.09,39.0,0.0,0.0,0.0,3.0,337.7237419790611,0.0,0.0
0.30900000000000005,1.695,0.0,-0.3,44.0,0.0,0.0,0.0,10.0,338.63867253640365,0.0,0.0
0.3231,1.7205,0.0,-0.21,39.0,0.0,0.0,0.0,7.0,338.9830508474576,0.0,0.0
0.3017,1.6335,0.0,-0.25,51.0,0.0,1.0,0.0,5.0,340.83162917518746,0.0,0.0
0.29680000000000006,1.644,0.0,-0.32,47.0,0.0,2.0,0.0,4.0,342.23134839151265,0.0,0.0
0.3013,1.6665,0.0,-0.32,46.0,0.0,2.0,0.0,4.0,340.25178632187817,0.0,0.0
0.33170000000000005,1.7685,0.0,-0.22,30.0,0.0,1.0,0.0,4.0,339.67391304347825,0.0,0.0
0.31460000000000005,1.683,0.0,-0.22,40.0,0.0,1.0,0.0,4.0,343.0531732418525,0.0,0.0
0.341,1.77,0.0,-0.13,33.0,0.0,1.0,0.0,1.0,337.4957813027337,0.0,0.0
0.33870000000000006,1.7085,0.0,-0.03,36.0,0.0,0.0,0.0,1.0,342.3485107839781,0.0,0.0
0.3042,1.716,0.0,-0.39,41.0,0.0,3.0,0.0,3.0,337.7237419790611,0.0,0.0
0.3329000000000001,1.7445,0.0,-0.16,36.0,0.0,1.0,0.0,2.0,338.29499323410016,0.0,0.0
0.33330000000000004,1.7415,0.0,-0.15,36.0,0.0,0.0,0.0,5.0,338.75338753387535,0.0,0.0
0.3381,1.6905,0.0,0.0,42.0,0.0,0.0,0.0,0.0,340.3675970047651,0.0,0.0
0.3312,1.686,0.0,-0.06,43.0,0.0,0.0,0.0,2.0,340.13605442176873,0.0,0.0
0.34950000000000003,1.7925,0.0,-0.09,24.0,0.0,0.0,0.0,3.0,341.06412005457025,0.0,0.0
0.31860000000000005,1.653,0.0,-0.12,46.0,0.0,0.0,0.0,4.0,341.646737273659,0.0,0.0
0.32700000000000007,1.71,0.0,-0.15,39.0,0.0,0.0,0.0,5.0,340.13605442176873,0.0,0.0
0.3266,1.713,0.0,-0.16,40.0,0.0,1.0,0.0,2.0,339.21302578019,0.0,0.0
0.31910000000000005,1.7055,0.0,-0.22,41.0,0.0,1.0,0.0,4.0,339.21302578019,0.0,0.0
0.32670000000000005,1.7085,0.0,-0.15,36.0,0.0,0.0,0.0,5.0,342.7004797806717,0.0,0.0
0.34590000000000004,1.7595,0.0,-0.06,29.0,0.0,0.0,0.0,2.0,341.29692832764505,0.0,0.0
0.33420000000000005,1.746,0.0,-0.15,34.0,0.0,0.0,0.0,5.0,339.44331296673454,0.0,0.0
0.3204,1.692,0.0,-0.18,44.0,0.0,0.0,0.0,6.0,338.75338753387535,0.0,0.0
0.34230000000000005,1.7565,0.0,-0.09,29.0,0.0,0.0,0.0,3.0,341.646737273659,0.0,0.0
0.3164,1.707,0.0,-0.25,40.0,0.0,1.0,0.0,5.0,339.7893306150187,0.0,0.0
