avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.482425,34.0,0.0,1.0,1.0,1.0,351.493848857645,0.0,4.0
0.4972,31.0,0.0,1.0,0.0,1.0,356.3791874554526,0.0,1.0
0.5067750000000001,25.0,0.0,0.0,1.0,4.0,351.98873636043646,0.0,1.0
0.411125,32.0,0.0,2.0,1.0,1.0,355.8718861209964,0.0,2.0
0.578475,27.0,0.0,0.0,0.0,1.0,352.98270384751146,0.0,1.0
0.568425,20.0,0.0,0.0,1.0,1.0,354.7357218871941,0.0,0.0
0.49352499999999994,31.0,0.0,1.0,1.0,0.0,357.9098067287044,0.0,3.0
0.484525,33.0,1.0,0.0,1.0,1.0,351.74111853675697,0.0,1.0
0.544275,35.0,0.0,0.0,1.0,1.0,351.74111853675697,0.0,2.0
0.330575,41.0,0.0,2.0,2.0,3.0,357.14285714285717,0.0,4.0
0.4613499999999999,31.0,0.0,1.0,1.0,2.0,354.7357218871941,0.0,5.0
0.38657499999999995,35.0,1.0,0.0,1.0,5.0,358.9375448671931,0.0,2.0
0.41742500000000005,31.0,1.0,1.0,1.0,1.0,354.3586109142452,0.0,4.0
0.4672,36.0,0.0,1.0,1.0,1.0,356.6333808844508,0.0,3.0
0.6005999999999999,28.0,0.0,0.0,0.0,0.0,350.754121360926,0.0,1.0
0.493725,35.0,0.0,0.0,1.0,3.0,356.887937187723,0.0,3.0
0.39542499999999997,27.0,0.0,1.0,1.0,6.0,353.1073446327684,0.0,1.0
0.5121749999999999,34.0,0.0,0.0,1.0,2.0,358.6800573888092,0.0,1.0
0.404225,30.0,0.0,2.0,0.0,3.0,352.23670306445933,0.0,2.0
0.500875,29.0,0.0,1.0,0.0,1.0,356.50623885918003,0.0,1.0
0.55425,30.0,0.0,0.0,0.0,2.0,352.23670306445933,0.0,4.0
0.428975,23.0,1.0,1.0,0.0,2.0,356.50623885918003,0.0,3.0
0.50875,32.0,0.0,1.0,0.0,1.0,350.754121360926,0.0,1.0
0.445,33.0,0.0,1.0,0.0,4.0,352.11267605633805,0.0,3.0
0.42137499999999994,39.0,0.0,1.0,0.0,4.0,356.50623885918003,0.0,3.0
0.555825,29.0,0.0,0.0,1.0,1.0,352.23670306445933,0.0,3.0
0.5113749999999999,26.0,0.0,1.0,0.0,1.0,354.6099290780142,0.0,2.0
0.5044749999999999,23.0,0.0,1.0,0.0,2.0,352.11267605633805,0.0,1.0
0.48197500000000004,36.0,0.0,1.0,0.0,1.0,358.1661891117479,0.0,2.0
0.422075,22.0,0.0,2.0,0.0,3.0,351.6174402250352,0.0,1.0
0.5174249999999999,33.0,0.0,0.0,1.0,2.0,357.39814152966403,0.0,1.0
0.28192500000000004,40.0,1.0,2.0,2.0,2.0,360.1008282319049,0.0,5.0
0.5124249999999999,26.0,0.0,1.0,0.0,1.0,354.23308537017357,0.0,2.0
0.5124249999999999,26.0,0.0,1.0,0.0,1.0,354.6099290780142,0.0,3.0
0.47264999999999996,32.0,0.0,0.0,1.0,4.0,360.4902667627974,0.0,3.0
0.5552999999999999,28.0,0.0,0.0,0.0,2.0,353.73187124159887,0.0,1.0
0.5569500000000001,33.0,0.0,0.0,0.0,1.0,356.6333808844508,0.0,4.0
0.3324,35.0,1.0,2.0,0.0,3.0,350.8771929824561,0.0,1.0
0.5029750000000001,29.0,0.0,1.0,0.0,1.0,355.6187766714083,0.0,0.0
0.563175,22.0,0.0,0.0,0.0,2.0,355.4923569143263,0.0,1.0
0.45085000000000003,35.0,0.0,1.0,1.0,2.0,355.4923569143263,0.0,1.0
0.547425,34.0,0.0,0.0,0.0,2.0,351.493848857645,0.0,0.0
0.5287749999999999,25.0,0.0,1.0,0.0,0.0,356.2522265764161,0.0,2.0
0.5289749999999999,28.0,0.0,0.0,1.0,2.0,356.6333808844508,0.0,1.0
0.46502499999999997,29.0,1.0,0.0,0.0,3.0,355.4923569143263,0.0,1.0
0.473175,38.0,0.0,0.0,1.0,4.0,354.7357218871941,0.0,4.0
0.6132,21.0,0.0,0.0,0.0,0.0,351.493848857645,0.0,0.0
0.56745,26.0,0.0,0.0,0.0,1.0,358.8087549336204,0.0,3.0
0.4135,39.0,0.0,1.0,0.0,4.0,359.9712023038157,0.0,1.0
0.5094749999999999,31.0,0.0,0.0,2.0,2.0,353.4817956875221,0.0,1.0
0.5357999999999999,28.0,0.0,0.0,0.0,3.0,353.98230088495575,0.0,2.0
0.5290499999999999,33.0,0.0,0.0,0.0,2.0,360.62026685899747,0.0,1.0
0.49432499999999996,46.0,0.0,0.0,0.0,3.0,354.98757543485976,0.0,3.0
0.4723749999999999,26.0,1.0,0.0,1.0,2.0,354.98757543485976,0.0,1.0
0.49877499999999997,30.0,0.0,1.0,0.0,1.0,356.6333808844508,0.0,3.0
0.35964999999999997,36.0,0.0,1.0,1.0,7.0,352.11267605633805,0.0,2.0
0.49134999999999995,30.0,0.0,1.0,0.0,2.0,350.8771929824561,0.0,2.0
0.447625,31.0,0.0,1.0,0.0,4.0,352.485019386676,0.0,1.0
0.5005499999999999,34.0,0.0,0.0,0.0,4.0,355.2397868561279,0.0,1.0
0.4909,31.0,1.0,0.0,0.0,1.0,359.45363048166786,0.0,5.0
0.558,31.0,0.0,0.0,0.0,1.0,358.42293906810033,0.0,4.0
0.527925,35.0,0.0,0.0,1.0,2.0,350.2626970227671,0.0,4.0
0.47087499999999993,37.0,0.0,1.0,0.0,2.0,354.23308537017357,0.0,2.0
0.37377499999999997,37.0,1.0,1.0,0.0,3.0,359.45363048166786,0.0,4.0
0.4903,25.0,1.0,0.0,0.0,2.0,355.6187766714083,0.0,1.0
0.5484749999999999,31.0,0.0,0.0,1.0,1.0,353.73187124159887,0.0,1.0
0.53055,23.0,0.0,0.0,1.0,2.0,360.1008282319049,0.0,0.0
0.40429999999999994,34.0,0.0,2.0,0.0,2.0,357.9098067287044,0.0,2.0
0.5674499999999999,28.0,0.0,0.0,0.0,1.0,357.0153516601214,0.0,3.0
0.40659999999999996,36.0,0.0,1.0,1.0,4.0,357.653791130186,0.0,4.0
0.484725,34.0,0.0,0.0,2.0,3.0,353.4817956875221,0.0,0.0
0.4259000000000001,35.0,0.0,2.0,0.0,1.0,355.36602700781805,0.0,1.0
0.5145249999999999,28.0,0.0,1.0,0.0,1.0,351.6174402250352,0.0,1.0
0.3991749999999999,34.0,0.0,1.0,0.0,6.0,353.4817956875221,0.0,3.0
0.47527500000000006,38.0,0.0,0.0,1.0,4.0,353.73187124159887,0.0,1.0
0.5510999999999999,30.0,0.0,0.0,0.0,2.0,353.73187124159887,0.0,2.0
0.40115,42.0,1.0,1.0,0.0,2.0,351.24692658939233,0.0,2.0
0.45940000000000003,49.0,0.0,1.0,0.0,1.0,356.50623885918003,0.0,4.0
0.5121749999999999,34.0,0.0,0.0,1.0,2.0,358.42293906810033,0.0,3.0
0.4064,36.0,0.0,2.0,0.0,2.0,354.48422545196735,0.0,3.0
0.450775,24.0,0.0,1.0,1.0,3.0,357.14285714285717,0.0,0.0
0.6053249999999999,25.0,0.0,0.0,0.0,0.0,351.98873636043646,0.0,1.0
0.43527499999999997,27.0,0.0,2.0,0.0,2.0,350.0175008750437,0.0,1.0
0.45182500000000003,28.0,0.0,1.0,0.0,4.0,352.6093088857546,0.0,2.0
0.5510999999999999,25.0,0.0,0.0,1.0,1.0,358.1661891117479,0.0,1.0
0.45957500000000007,25.0,0.0,2.0,0.0,0.0,358.6800573888092,0.0,1.0
0.49247499999999994,31.0,0.0,1.0,0.0,1.0,358.42293906810033,0.0,0.0
0.41435,36.0,0.0,2.0,1.0,0.0,359.9712023038157,0.0,1.0
0.43607499999999993,36.0,0.0,1.0,0.0,4.0,353.35689045936397,0.0,1.0
0.484,28.0,0.0,1.0,0.0,2.0,355.8718861209964,0.0,0.0
0.57165,35.0,0.0,0.0,0.0,1.0,348.5535029627047,0.0,2.0
0.5474249999999999,33.0,0.0,0.0,0.0,2.0,351.98873636043646,0.0,1.0
0.495825,35.0,0.0,0.0,0.0,4.0,355.99857600569595,0.0,2.0
0.5329749999999999,25.0,0.0,1.0,0.0,0.0,354.98757543485976,0.0,2.0
0.5537249999999999,34.0,0.0,0.0,1.0,1.0,349.0401396160558,0.0,2.0
0.470875,36.0,1.0,0.0,0.0,2.0,354.98757543485976,0.0,3.0
0.5405249999999999,25.0,0.0,0.0,0.0,3.0,353.60678925035364,0.0,0.0
0.59535,29.0,0.0,0.0,0.0,0.0,352.36081747709653,0.0,3.0
0.572175,27.0,0.0,0.0,0.0,1.0,355.6187766714083,0.0,1.0
