avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
1.302375,35.0,0.0,0.0,1.0,1.0,338.29499323410016,2.0,3.0
1.248875,39.0,0.0,1.0,1.0,3.0,337.26812816188874,0.0,0.0
1.210125,52.0,0.0,0.0,1.0,4.0,337.0407819346141,0.0,2.0
1.260125,38.0,0.0,1.0,2.0,2.0,336.02150537634407,0.0,1.0
1.1915,46.0,1.0,0.0,1.0,6.0,338.06626098715344,0.0,2.0
1.2115,41.0,1.0,1.0,0.0,4.0,337.95201081446436,0.0,1.0
1.227125,40.0,0.0,1.0,0.0,6.0,337.7237419790611,0.0,1.0
1.228,38.0,0.0,2.0,2.0,1.0,338.75338753387535,0.0,3.0
1.2515,37.0,1.0,0.0,0.0,5.0,337.154416722859,0.0,2.0
1.2815,31.0,0.0,1.0,0.0,4.0,337.95201081446436,0.0,2.0
1.1885,41.0,0.0,1.0,0.0,11.0,337.26812816188874,0.0,1.0
1.260375,43.0,0.0,0.0,1.0,3.0,336.47375504710635,2.0,2.0
1.226,41.0,0.0,1.0,1.0,5.0,337.0407819346141,0.0,3.0
1.231125,42.0,0.0,0.0,0.0,7.0,338.75338753387535,1.0,2.0
1.17425,49.0,0.0,1.0,1.0,8.0,335.9086328518643,0.0,1.0
1.165,44.0,1.0,1.0,1.0,8.0,337.0407819346141,0.0,2.0
1.32075,31.0,0.0,0.0,0.0,3.0,336.70033670033666,0.0,1.0
1.227875,36.0,0.0,1.0,2.0,6.0,338.409475465313,1.0,3.0
1.191,41.0,0.0,3.0,1.0,3.0,337.0407819346141,1.0,1.0
1.1615,51.0,0.0,1.0,1.0,7.0,337.7237419790611,0.0,4.0
1.192,43.0,1.0,1.0,2.0,4.0,337.154416722859,0.0,1.0
1.278,35.0,0.0,0.0,0.0,6.0,337.0407819346141,1.0,0.0
1.23275,39.0,1.0,0.0,0.0,6.0,337.4957813027337,0.0,1.0
