avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
1.3820999999999994,44.0,1.0,2.0,0.0,7.0,336.2474781439139,0.0,0.0
1.419825,43.0,0.0,1.0,0.0,5.0,337.154416722859,0.0,0.0
1.4450249999999996,41.0,0.0,0.0,0.0,5.0,337.26812816188874,0.0,1.0
1.3875749999999996,51.0,0.0,0.0,1.0,6.0,336.92722371967653,1.0,1.0
1.3971,42.0,1.0,1.0,1.0,6.0,338.06626098715344,1.0,0.0
1.3586249999999995,50.0,2.0,1.0,1.0,3.0,337.4957813027337,0.0,4.0
1.5080249999999997,23.0,1.0,1.0,0.0,7.0,335.6831151393085,0.0,1.0
1.3878749999999997,44.0,2.0,1.0,0.0,6.0,336.02150537634407,0.0,1.0
1.4389499999999993,41.0,0.0,1.0,0.0,5.0,335.9086328518643,1.0,0.0
1.3850249999999997,43.0,2.0,2.0,0.0,5.0,335.6831151393085,0.0,4.0
1.4337749999999996,41.0,0.0,1.0,1.0,6.0,335.2329869259135,0.0,1.0
1.5254249999999996,29.0,0.0,0.0,0.0,3.0,335.5704697986577,1.0,1.0
1.4582999999999997,35.0,0.0,0.0,0.0,8.0,338.06626098715344,0.0,1.0
1.4941499999999996,34.0,0.0,0.0,0.0,4.0,335.9086328518643,0.0,0.0
1.5018749999999996,33.0,0.0,0.0,0.0,2.0,336.92722371967653,1.0,1.0
1.4360999999999997,44.0,0.0,0.0,1.0,4.0,336.2474781439139,0.0,2.0
1.4766749999999997,35.0,0.0,1.0,0.0,2.0,336.92722371967653,0.0,1.0
1.3658249999999996,47.0,2.0,0.0,1.0,7.0,338.409475465313,0.0,2.0
1.4494499999999997,42.0,0.0,0.0,0.0,6.0,335.00837520938023,0.0,0.0
1.3665749999999997,56.0,0.0,0.0,0.0,6.0,337.0407819346141,0.0,3.0
1.4090999999999994,49.0,0.0,1.0,0.0,2.0,336.3605785401951,0.0,0.0
1.4096249999999997,46.0,0.0,1.0,0.0,5.0,336.3605785401951,0.0,1.0
1.4174249999999997,48.0,0.0,1.0,0.0,1.0,336.58700774150117,0.0,0.0
1.4950499999999998,29.0,1.0,0.0,3.0,2.0,336.70033670033666,1.0,1.0
1.4871749999999997,36.0,0.0,0.0,2.0,1.0,336.1344537815126,0.0,2.0
1.4571749999999997,41.0,0.0,0.0,2.0,2.0,336.02150537634407,0.0,2.0
1.3789499999999997,40.0,3.0,2.0,0.0,5.0,336.70033670033666,1.0,0.0
1.4175749999999996,35.0,1.0,3.0,0.0,4.0,337.83783783783787,0.0,1.0
1.4292749999999996,40.0,0.0,1.0,0.0,8.0,336.1344537815126,0.0,1.0
1.396575,50.0,0.0,0.0,0.0,5.0,337.83783783783787,1.0,1.0
1.4354999999999996,46.0,0.0,0.0,1.0,3.0,335.4579000335458,2.0,0.0
1.4424749999999995,39.0,0.0,2.0,2.0,2.0,335.2329869259135,0.0,1.0
1.4357249999999995,40.0,0.0,1.0,0.0,6.0,336.47375504710635,1.0,1.0
1.4960249999999995,31.0,0.0,0.0,0.0,5.0,337.26812816188874,0.0,2.0
1.4858249999999995,28.0,0.0,2.0,0.0,4.0,337.26812816188874,0.0,1.0
1.4150999999999994,47.0,0.0,0.0,0.0,4.0,337.95201081446436,0.0,2.0
