avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.73375,29.0,0.0,1.0,0.0,3.0,359.3244699964068,0.0,4.0
0.7995,31.0,0.0,0.0,1.0,2.0,352.485019386676,0.0,4.0
0.81525,33.0,0.0,0.0,1.0,0.0,354.6099290780142,0.0,2.0
0.789,39.0,0.0,0.0,0.0,1.0,357.39814152966403,0.0,2.0
0.801,28.0,0.0,0.0,1.0,2.0,354.6099290780142,0.0,2.0
0.70075,33.0,1.0,0.0,1.0,5.0,351.8648838845883,0.0,1.0
0.75325,31.0,1.0,0.0,1.0,2.0,351.37034434293747,0.0,2.0
0.759,35.0,0.0,0.0,0.0,4.0,356.76061362825544,0.0,0.0
0.783,29.0,0.0,0.0,0.0,5.0,349.8950314905528,0.0,2.0
0.75475,31.0,0.0,1.0,0.0,2.0,355.4923569143263,0.0,2.0
0.76875,37.0,0.0,0.0,1.0,2.0,355.7452863749555,0.0,2.0
0.77725,26.0,1.0,0.0,1.0,1.0,352.98270384751146,0.0,2.0
0.757,34.0,1.0,0.0,0.0,2.0,351.98873636043646,0.0,1.0
0.7585,28.0,0.0,1.0,0.0,2.0,357.14285714285717,0.0,0.0
0.739,32.0,1.0,0.0,2.0,1.0,354.3586109142452,0.0,2.0
0.82425,29.0,0.0,0.0,1.0,1.0,351.000351000351,0.0,3.0
0.8295,25.0,0.0,0.0,0.0,2.0,352.85815102328866,0.0,2.0
0.76575,43.0,0.0,0.0,0.0,2.0,356.76061362825544,0.0,1.0
0.756,40.0,0.0,0.0,0.0,4.0,352.11267605633805,0.0,0.0
0.75375,45.0,0.0,0.0,0.0,3.0,353.4817956875221,0.0,1.0
0.8175,29.0,0.0,0.0,0.0,2.0,353.35689045936397,0.0,1.0
0.79575,35.0,0.0,0.0,0.0,2.0,353.8570417551309,0.0,2.0
0.7725,39.0,0.0,0.0,0.0,3.0,353.2320734722713,0.0,4.0
0.80625,34.0,0.0,0.0,0.0,1.0,356.6333808844508,0.0,2.0
0.828,29.0,0.0,0.0,0.0,1.0,354.48422545196735,0.0,2.0
0.84675,33.0,0.0,0.0,0.0,0.0,349.65034965034965,0.0,1.0
0.67275,33.0,1.0,2.0,0.0,1.0,352.6093088857546,0.0,0.0
0.774,33.0,0.0,0.0,0.0,3.0,358.55145213338113,0.0,5.0
0.70825,33.0,0.0,1.0,0.0,5.0,354.23308537017357,0.0,2.0
0.79675,32.0,0.0,1.0,0.0,0.0,350.8771929824561,0.0,1.0
0.772,31.0,1.0,0.0,0.0,2.0,349.7726477789437,0.0,2.0
0.721,37.0,0.0,1.0,1.0,2.0,355.7452863749555,0.0,5.0
0.798,33.0,0.0,0.0,0.0,2.0,355.99857600569595,0.0,5.0
0.7075,34.0,1.0,0.0,0.0,4.0,357.5259206292456,0.0,1.0
0.7875,36.0,0.0,0.0,0.0,3.0,351.493848857645,0.0,1.0
0.801,32.0,0.0,0.0,0.0,3.0,350.6311360448808,0.0,4.0
0.813,27.0,0.0,0.0,1.0,1.0,356.1253561253561,0.0,1.0
0.75325,32.0,1.0,0.0,1.0,1.0,354.48422545196735,0.0,2.0
0.7815,37.0,0.0,0.0,0.0,3.0,351.98873636043646,0.0,3.0
0.7045,37.0,1.0,0.0,1.0,3.0,355.99857600569595,0.0,3.0
0.7875,38.0,0.0,0.0,0.0,2.0,353.8570417551309,0.0,1.0
0.82125,27.0,0.0,0.0,0.0,3.0,349.0401396160558,0.0,1.0
0.79275,31.0,0.0,0.0,2.0,1.0,354.10764872521247,0.0,0.0
0.81525,28.0,0.0,0.0,0.0,3.0,350.38542396636296,0.0,0.0
0.78075,37.0,0.0,0.0,0.0,2.0,357.27045373347624,0.0,1.0
0.83625,33.0,0.0,0.0,0.0,0.0,352.98270384751146,0.0,2.0
0.822,32.0,0.0,0.0,0.0,1.0,353.60678925035364,0.0,2.0
0.67475,42.0,1.0,1.0,1.0,1.0,354.7357218871941,0.0,3.0
0.6575,44.0,1.0,1.0,0.0,3.0,353.4817956875221,0.0,2.0
0.78225,35.0,0.0,0.0,1.0,2.0,353.73187124159887,0.0,3.0
0.87375,18.0,0.0,0.0,0.0,0.0,355.4923569143263,0.0,2.0
0.71725,45.0,0.0,1.0,0.0,2.0,354.23308537017357,0.0,3.0
0.7495,31.0,0.0,1.0,0.0,3.0,352.36081747709653,0.0,2.0
0.7905,39.0,0.0,0.0,1.0,1.0,352.7336860670194,0.0,1.0
0.8145,29.0,0.0,0.0,0.0,2.0,354.48422545196735,0.0,1.0
0.715,33.0,0.0,1.0,1.0,4.0,351.493848857645,0.0,0.0
0.70025,37.0,0.0,2.0,0.0,2.0,351.24692658939233,0.0,2.0
0.8265,22.0,0.0,0.0,0.0,2.0,357.5259206292456,0.0,1.0
0.71125,39.0,0.0,1.0,2.0,2.0,352.11267605633805,0.0,3.0
0.76825,32.0,1.0,0.0,0.0,1.0,354.86160397444996,0.0,1.0
0.7905,40.0,0.0,0.0,0.0,2.0,350.8771929824561,0.0,3.0
0.83175,24.0,0.0,0.0,1.0,1.0,353.1073446327684,0.0,0.0
0.70925,27.0,2.0,0.0,1.0,2.0,353.35689045936397,0.0,1.0
0.81975,27.0,0.0,0.0,1.0,1.0,354.3586109142452,0.0,3.0
0.7545,45.0,0.0,0.0,0.0,3.0,353.35689045936397,0.0,1.0
