avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.7845,23.0,0.0,1.0,1.0,4.0,168.01075268817203,0.0,0.0
0.8555,18.0,0.0,0.0,0.0,3.0,169.26201760324983,0.0,1.0
0.7655,25.0,0.0,3.0,0.0,2.0,168.46361185983827,0.0,1.0
0.8975,13.0,0.0,0.0,0.0,1.0,169.37669376693768,0.0,0.0
0.7805,25.0,0.0,0.0,1.0,4.0,169.9524133242692,0.0,2.0
0.8525,18.0,0.0,0.0,1.0,1.0,168.01075268817203,0.0,1.0
0.747,21.0,1.0,0.0,0.0,4.0,169.83695652173913,0.0,1.0
0.8825,14.0,0.0,0.0,0.0,4.0,168.01075268817203,0.0,0.0
0.86,20.0,0.0,0.0,0.0,2.0,167.897918065816,0.0,0.0
0.8255,18.0,0.0,0.0,1.0,4.0,169.4915254237288,0.0,2.0
0.8555,18.0,0.0,0.0,1.0,0.0,168.46361185983827,0.0,0.0
0.842,25.0,0.0,0.0,0.0,0.0,167.78523489932886,0.0,0.0
0.834,15.0,0.0,1.0,1.0,3.0,168.69095816464238,0.0,0.0
0.783,25.0,0.0,1.0,0.0,5.0,168.91891891891893,0.0,0.0
0.824,20.0,0.0,0.0,1.0,2.0,169.72165648336727,0.0,2.0
0.794,28.0,0.0,0.0,0.0,4.0,168.69095816464238,0.0,0.0
0.8745,13.0,0.0,1.0,0.0,2.0,168.8048615800135,0.0,1.0
0.818,25.0,0.0,0.0,0.0,2.0,169.37669376693768,0.0,1.0
0.731,25.0,0.0,0.0,4.0,1.0,169.03313049357672,0.0,0.0
0.8735,17.0,0.0,0.0,0.0,2.0,168.46361185983827,0.0,0.0
0.8285,23.0,0.0,0.0,0.0,3.0,168.91891891891893,0.0,0.0
0.8555,20.0,0.0,0.0,0.0,1.0,169.03313049357672,0.0,0.0
0.806,23.0,0.0,0.0,1.0,4.0,167.897918065816,0.0,0.0
0.8525,17.0,0.0,0.0,0.0,4.0,169.72165648336727,0.0,0.0
0.7395,25.0,1.0,0.0,0.0,3.0,168.35016835016833,0.0,0.0
0.8675,16.0,0.0,0.0,1.0,0.0,168.46361185983827,0.0,0.0
0.769,20.0,0.0,2.0,2.0,2.0,168.35016835016833,0.0,1.0
0.75,28.0,0.0,1.0,1.0,5.0,167.78523489932886,0.0,2.0
0.83,26.0,0.0,0.0,0.0,1.0,167.78523489932886,0.0,0.0
0.747,26.0,1.0,0.0,0.0,0.0,169.03313049357672,0.0,1.0
0.8565,16.0,0.0,1.0,0.0,1.0,169.83695652173913,0.0,3.0
0.86,19.0,0.0,0.0,0.0,1.0,169.37669376693768,0.0,1.0
0.866,19.0,0.0,0.0,0.0,1.0,168.46361185983827,0.0,1.0
0.8225,27.0,0.0,0.0,0.0,1.0,168.01075268817203,0.0,0.0
0.869,17.0,0.0,0.0,0.0,3.0,168.01075268817203,0.0,0.0
0.7725,21.0,1.0,0.0,0.0,1.0,168.8048615800135,0.0,2.0
0.8475,17.0,0.0,1.0,0.0,3.0,168.46361185983827,0.0,1.0
0.894,12.0,0.0,1.0,0.0,0.0,168.5772083614295,0.0,0.0
0.749,27.0,0.0,0.0,2.0,3.0,169.83695652173913,0.0,1.0
0.9065,13.0,0.0,0.0,0.0,1.0,168.01075268817203,0.0,1.0
0.8945,9.0,0.0,0.0,1.0,1.0,169.4915254237288,0.0,1.0
0.848,21.0,0.0,0.0,0.0,1.0,169.37669376693768,0.0,1.0
0.896,16.0,0.0,0.0,0.0,0.0,167.897918065816,0.0,2.0
0.8525,20.0,0.0,0.0,0.0,1.0,169.37669376693768,0.0,0.0
0.8465,22.0,0.0,0.0,0.0,1.0,169.03313049357672,0.0,2.0
0.8525,19.0,0.0,0.0,0.0,3.0,168.8048615800135,0.0,0.0
0.833,23.0,0.0,0.0,0.0,2.0,169.14749661705008,0.0,1.0
0.881,13.0,0.0,0.0,1.0,1.0,168.23687752355318,0.0,0.0
0.8275,18.0,0.0,2.0,0.0,1.0,168.91891891891893,0.0,0.0
