avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
1.0937999999999997,12.0,0.0,0.0,0.0,2.0,167.6727028839705,0.0,1.0
1.0373999999999999,19.0,0.0,0.0,0.0,0.0,169.72165648336727,0.0,1.0
0.9923999999999998,24.0,0.0,0.0,0.0,3.0,168.5772083614295,0.0,1.0
1.0008,25.0,0.0,0.0,0.0,1.0,168.12373907195695,0.0,0.0
1.0781999999999998,14.0,0.0,0.0,0.0,1.0,168.46361185983827,0.0,1.0
1.0601999999999998,13.0,0.0,0.0,0.0,4.0,169.14749661705008,0.0,0.0
1.0392,19.0,0.0,0.0,0.0,0.0,169.26201760324983,0.0,1.0
0.9465999999999999,25.0,0.0,1.0,1.0,4.0,167.897918065816,0.0,0.0
0.9179999999999999,32.0,0.0,0.0,0.0,4.0,169.9524133242692,0.0,2.0
0.9831999999999999,24.0,0.0,1.0,0.0,0.0,169.37669376693768,0.0,1.0
0.9807999999999999,22.0,0.0,1.0,1.0,1.0,168.46361185983827,0.0,1.0
1.0529999999999997,17.0,0.0,0.0,0.0,1.0,168.69095816464238,0.0,0.0
0.8673999999999998,22.0,1.0,1.0,2.0,6.0,169.14749661705008,0.0,0.0
1.0144,17.0,0.0,1.0,0.0,5.0,168.23687752355318,0.0,0.0
0.9989999999999999,24.0,0.0,0.0,0.0,1.0,169.37669376693768,0.0,2.0
0.9851999999999999,21.0,0.0,0.0,0.0,6.0,169.83695652173913,0.0,1.0
1.0569999999999997,15.0,0.0,1.0,0.0,0.0,168.46361185983827,0.0,3.0
0.9217999999999997,21.0,1.0,2.0,0.0,2.0,168.35016835016833,0.0,0.0
0.9477999999999999,20.0,1.0,1.0,0.0,1.0,169.03313049357672,0.0,0.0
0.9431999999999998,22.0,1.0,0.0,0.0,3.0,168.91891891891893,0.0,0.0
0.9857999999999998,21.0,0.0,0.0,1.0,5.0,168.35016835016833,0.0,0.0
1.0079999999999998,21.0,0.0,0.0,1.0,1.0,168.5772083614295,0.0,0.0
1.026,18.0,0.0,0.0,0.0,4.0,169.03313049357672,0.0,0.0
0.9239999999999998,27.0,1.0,0.0,0.0,2.0,167.6727028839705,0.0,0.0
0.9089999999999999,26.0,1.0,0.0,0.0,3.0,169.606512890095,0.0,3.0
