avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.809,15.0,0.0,0.0,1.0,3.0,172.05781142463866,1.0,1.0
0.815,19.0,0.0,0.0,0.0,2.0,171.82130584192439,0.0,0.0
0.866,15.0,0.0,0.0,0.0,1.0,170.64846416382252,1.0,1.0
0.854,16.0,0.0,0.0,0.0,1.0,171.46776406035667,0.0,0.0
0.827,15.0,0.0,0.0,0.0,2.0,173.85257301808068,0.0,0.0
0.7655,17.0,0.0,1.0,0.0,2.0,172.2949689869056,0.0,2.0
0.8855,11.0,0.0,0.0,0.0,0.0,173.85257301808068,1.0,0.0
0.8195,21.0,0.0,0.0,0.0,1.0,172.1763085399449,0.0,4.0
0.743,16.0,0.0,2.0,1.0,0.0,171.11567419575633,0.0,1.0
0.8585,17.0,0.0,0.0,0.0,1.0,169.9524133242692,0.0,0.0
0.6485,28.0,0.0,2.0,0.0,2.0,170.88174982911823,0.0,2.0
0.851,16.0,0.0,0.0,1.0,1.0,170.06802721088437,0.0,0.0
0.8015,15.0,0.0,0.0,0.0,4.0,172.2949689869056,0.0,1.0
0.7505,22.0,0.0,1.0,0.0,1.0,172.5327812284334,0.0,0.0
0.872,16.0,0.0,0.0,0.0,0.0,171.46776406035667,0.0,1.0
0.791,19.0,0.0,0.0,2.0,2.0,171.939477303989,0.0,2.0
0.881,13.0,0.0,0.0,0.0,1.0,170.18379850238256,0.0,0.0
0.872,13.0,0.0,0.0,0.0,1.0,171.58544955387782,0.0,1.0
0.848,12.0,0.0,1.0,0.0,0.0,169.72165648336727,0.0,0.0
0.824,21.0,0.0,0.0,0.0,1.0,171.58544955387782,0.0,2.0
0.7115,20.0,0.0,2.0,0.0,1.0,171.23287671232876,0.0,1.0
0.8285,19.0,0.0,0.0,0.0,1.0,172.5327812284334,0.0,0.0
0.8375,15.0,0.0,0.0,0.0,2.0,172.05781142463866,0.0,1.0
0.751,23.0,1.0,0.0,2.0,1.0,171.11567419575633,0.0,0.0
0.8525,11.0,0.0,0.0,0.0,3.0,170.76502732240436,0.0,1.0
0.7775,24.0,0.0,0.0,0.0,3.0,170.29972752043597,0.0,0.0
0.7865,23.0,0.0,0.0,1.0,2.0,170.88174982911823,0.0,1.0
0.746,25.0,0.0,0.0,0.0,4.0,171.46776406035667,0.0,1.0
0.698,17.0,0.0,1.0,0.0,6.0,171.46776406035667,0.0,0.0
0.8105,26.0,0.0,0.0,0.0,0.0,171.7032967032967,1.0,0.0
0.8045,18.0,0.0,1.0,0.0,0.0,170.88174982911823,0.0,1.0
0.8585,19.0,0.0,0.0,0.0,0.0,170.88174982911823,0.0,1.0
0.8135,13.0,0.0,0.0,0.0,4.0,171.82130584192439,0.0,0.0
0.842,15.0,0.0,0.0,0.0,2.0,171.58544955387782,0.0,2.0
0.8285,20.0,0.0,0.0,0.0,1.0,171.7032967032967,0.0,0.0
0.827,19.0,0.0,0.0,0.0,2.0,170.06802721088437,0.0,0.0
0.8465,17.0,0.0,0.0,0.0,1.0,171.58544955387782,0.0,0.0
0.7355,21.0,0.0,1.0,0.0,2.0,173.01038062283737,1.0,1.0
0.809,18.0,0.0,0.0,0.0,3.0,170.9986320109439,0.0,0.0
0.7415,23.0,0.0,1.0,0.0,2.0,170.41581458759373,0.0,1.0
0.8615,15.0,0.0,0.0,0.0,1.0,171.23287671232876,0.0,0.0
0.812,24.0,0.0,0.0,0.0,1.0,170.64846416382252,0.0,1.0
0.8195,14.0,0.0,1.0,0.0,0.0,172.05781142463866,0.0,1.0
0.644,22.0,0.0,2.0,0.0,4.0,171.58544955387782,0.0,1.0
0.7445,23.0,0.0,1.0,0.0,2.0,169.9524133242692,1.0,1.0
0.8225,20.0,0.0,0.0,0.0,2.0,169.9524133242692,0.0,1.0
0.824,21.0,0.0,0.0,0.0,1.0,171.58544955387782,0.0,1.0
0.866,15.0,0.0,0.0,0.0,1.0,170.64846416382252,0.0,0.0
0.8825,16.0,0.0,0.0,0.0,0.0,169.9524133242692,0.0,1.0
0.8045,21.0,0.0,0.0,0.0,2.0,171.7032967032967,1.0,0.0
0.73,23.0,1.0,0.0,0.0,3.0,172.41379310344828,0.0,2.0
0.8735,13.0,0.0,0.0,1.0,1.0,169.37669376693768,0.0,1.0
0.8,19.0,0.0,0.0,0.0,3.0,171.58544955387782,1.0,0.0
0.767,16.0,0.0,1.0,0.0,3.0,170.06802721088437,0.0,0.0
0.754,16.0,1.0,1.0,0.0,1.0,171.58544955387782,0.0,0.0
0.841,15.0,1.0,0.0,0.0,0.0,171.11567419575633,0.0,0.0
0.878,10.0,0.0,0.0,0.0,2.0,170.64846416382252,0.0,0.0
0.8485,14.0,1.0,0.0,0.0,0.0,170.88174982911823,0.0,0.0
0.8375,16.0,0.0,0.0,0.0,2.0,171.35023989033584,0.0,1.0
0.8885,14.0,0.0,0.0,0.0,0.0,170.64846416382252,0.0,1.0
0.7475,20.0,0.0,1.0,0.0,2.0,172.2949689869056,1.0,2.0
0.8765,13.0,0.0,0.0,0.0,1.0,170.88174982911823,0.0,1.0
0.9005,13.0,0.0,0.0,0.0,0.0,169.9524133242692,0.0,1.0
0.7415,15.0,0.0,1.0,1.0,4.0,170.41581458759373,1.0,0.0
0.806,19.0,0.0,0.0,0.0,3.0,170.53206002728513,0.0,0.0
0.8375,12.0,0.0,0.0,0.0,3.0,172.05781142463866,0.0,0.0
0.707,21.0,0.0,0.0,1.0,7.0,170.9986320109439,0.0,1.0
0.8165,21.0,0.0,0.0,0.0,1.0,172.77125086385624,1.0,1.0
0.824,21.0,0.0,0.0,0.0,1.0,171.46776406035667,0.0,1.0
0.83,15.0,0.0,0.0,1.0,2.0,171.58544955387782,0.0,2.0
0.83,18.0,0.0,0.0,0.0,2.0,170.53206002728513,0.0,0.0
0.8825,11.0,0.0,0.0,0.0,2.0,169.03313049357672,0.0,0.0
0.779,17.0,0.0,1.0,0.0,2.0,170.18379850238256,0.0,0.0
0.7775,20.0,0.0,0.0,0.0,4.0,171.11567419575633,0.0,0.0
0.824,17.0,0.0,0.0,0.0,3.0,169.606512890095,0.0,0.0
