avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.12255,25.0,0.0,1.0,0.0,0.0,384.31975403535745,0.0,0.0
0.14610000000000004,20.0,0.0,0.0,0.0,1.0,384.1721091048789,0.0,0.0
0.1458,20.0,0.0,0.0,0.0,1.0,385.95137012736393,0.0,0.0
0.14415,22.0,0.0,0.0,0.0,1.0,384.7633705271258,0.0,0.0
0.14115,27.0,0.0,0.0,0.0,1.0,386.24951718810354,0.0,0.0
0.11130000000000001,29.0,0.0,1.0,0.0,1.0,384.02457757296463,0.0,0.0
0.1353,19.0,0.0,0.0,0.0,2.0,389.71161340607955,0.0,0.0
0.10875,30.0,0.0,1.0,0.0,1.0,387.2966692486445,0.0,0.0
0.13785000000000003,21.0,0.0,0.0,0.0,2.0,383.43558282208585,0.0,0.0
0.12044999999999999,29.0,0.0,0.0,0.0,3.0,390.01560062402496,0.0,0.0
0.1455,29.0,0.0,0.0,0.0,1.0,377.07390648567116,0.0,0.0
0.07575,29.0,0.0,1.0,0.0,5.0,384.46751249519417,0.0,0.0
0.13485000000000003,25.0,0.0,0.0,0.0,2.0,383.7298541826554,0.0,0.0
0.1452,20.0,0.0,0.0,0.0,1.0,386.1003861003861,0.0,0.0
0.15480000000000002,18.0,0.0,0.0,0.0,0.0,388.19875776397515,0.0,0.0
0.13260000000000002,34.0,0.0,0.0,0.0,2.0,377.7861730260673,0.0,0.0
0.129,30.0,0.0,0.0,0.0,2.0,389.25652004671076,0.0,0.0
0.156,18.0,0.0,0.0,0.0,0.0,385.50501156515037,0.0,0.0
0.12165000000000001,20.0,0.0,1.0,0.0,0.0,391.6960438699569,0.0,0.0
0.144,23.0,0.0,0.0,0.0,1.0,384.9114703618168,0.0,0.0
0.13005,25.0,0.0,0.0,0.0,2.0,392.00313602508817,0.0,0.0
0.14160000000000003,22.0,0.0,0.0,0.0,1.0,390.77764751856193,0.0,0.0
0.141,24.0,0.0,0.0,0.0,1.0,389.71161340607955,0.0,0.0
0.1443,22.0,0.0,0.0,0.0,1.0,385.8024691358025,0.0,0.0
0.12420000000000002,29.0,0.0,0.0,0.0,3.0,382.70187523918867,0.0,0.0
0.1323,25.0,0.0,0.0,0.0,2.0,387.4467260751647,0.0,0.0
0.14715000000000003,17.0,0.0,0.0,0.0,1.0,386.1003861003861,0.0,0.0
0.1179,23.0,0.0,1.0,0.0,0.0,393.85584875935405,0.0,0.0
0.12045000000000002,32.0,0.0,0.0,0.0,3.0,386.24951718810354,0.0,0.0
0.15105000000000002,22.0,0.0,0.0,0.0,0.0,391.08330074305826,0.0,0.0
0.1377,24.0,0.0,0.0,0.0,2.0,380.95238095238096,0.0,0.0
0.1365,29.0,0.0,0.0,0.0,1.0,392.31071008238524,0.0,0.0
0.14880000000000002,24.0,0.0,0.0,0.0,0.0,390.77764751856193,0.0,0.0
0.15270000000000003,20.0,0.0,0.0,0.0,0.0,388.5003885003885,0.0,0.0
0.1341,31.0,0.0,0.0,0.0,1.0,393.85584875935405,0.0,0.0
0.13005,26.0,0.0,0.0,0.0,2.0,391.5426781519186,0.0,0.0
0.0807,25.0,0.0,2.0,0.0,1.0,388.651379712398,0.0,0.0
0.15765,17.0,0.0,0.0,0.0,0.0,384.7633705271258,0.0,0.0
0.14175,22.0,0.0,0.0,0.0,1.0,390.32006245121,0.0,0.0
0.11445000000000002,25.0,0.0,1.0,0.0,1.0,382.11692777990066,0.0,0.0
0.1452,32.0,0.0,0.0,0.0,0.0,389.1050583657588,0.0,0.0
0.11715000000000002,28.0,0.0,1.0,0.0,0.0,390.625,0.0,0.0
