avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.6552,32.0,0.0,0.0,0.0,1.0,355.2397868561279,0.0,2.0
0.663,35.0,0.0,0.0,0.0,1.0,350.0175008750437,0.0,0.0
0.6726000000000001,30.0,0.0,0.0,0.0,1.0,350.2626970227671,0.0,2.0
0.6432,39.0,0.0,0.0,0.0,1.0,353.35689045936397,0.0,1.0
0.6162000000000001,34.0,0.0,1.0,0.0,1.0,356.50623885918003,0.0,0.0
0.6462,24.0,0.0,0.0,1.0,3.0,355.8718861209964,0.0,1.0
0.6564000000000001,35.0,0.0,0.0,0.0,2.0,348.91835310537334,0.0,2.0
0.6570000000000001,27.0,0.0,0.0,0.0,1.0,359.1954022988506,0.0,0.0
0.6317999999999999,39.0,0.0,0.0,0.0,1.0,357.653791130186,0.0,0.0
0.6060000000000001,34.0,0.0,1.0,0.0,2.0,357.5259206292456,0.0,0.0
0.6516000000000002,34.0,0.0,0.0,0.0,1.0,355.4923569143263,0.0,0.0
0.6702,29.0,0.0,0.0,0.0,1.0,352.6093088857546,0.0,0.0
0.672,24.0,0.0,0.0,0.0,2.0,352.485019386676,0.0,0.0
0.6234000000000001,37.0,0.0,0.0,0.0,4.0,352.6093088857546,0.0,0.0
0.63,31.0,0.0,0.0,0.0,2.0,362.0564808110065,0.0,0.0
0.645,38.0,0.0,0.0,0.0,0.0,356.50623885918003,0.0,1.0
0.6348,30.0,0.0,1.0,0.0,0.0,356.76061362825544,0.0,0.0
0.6492,31.0,0.0,0.0,0.0,2.0,354.7357218871941,0.0,1.0
0.6486000000000002,35.0,0.0,0.0,0.0,1.0,354.6099290780142,0.0,0.0
0.5712,36.0,0.0,2.0,0.0,3.0,353.73187124159887,0.0,0.0
0.6,34.0,1.0,0.0,0.0,2.0,359.7122302158274,0.0,1.0
0.6084,39.0,0.0,1.0,0.0,2.0,352.6093088857546,0.0,0.0
0.6756000000000001,31.0,0.0,0.0,0.0,0.0,352.23670306445933,0.0,0.0
0.5370000000000001,33.0,0.0,2.0,0.0,7.0,355.99857600569595,0.0,1.0
0.6426000000000002,36.0,0.0,0.0,0.0,1.0,356.76061362825544,0.0,1.0
0.624,34.0,0.0,1.0,0.0,1.0,353.98230088495575,0.0,0.0
0.6408,23.0,0.0,1.0,0.0,3.0,350.754121360926,0.0,0.0
0.6354000000000001,34.0,0.0,0.0,0.0,3.0,354.48422545196735,0.0,1.0
0.648,34.0,0.0,0.0,0.0,2.0,352.36081747709653,0.0,0.0
0.6582,31.0,0.0,0.0,0.0,1.0,355.1136363636364,0.0,1.0
0.6294000000000001,32.0,0.0,0.0,0.0,3.0,358.42293906810033,0.0,0.0
0.5970000000000001,44.0,0.0,1.0,0.0,2.0,351.37034434293747,0.0,0.0
0.6654000000000001,32.0,0.0,0.0,0.0,1.0,351.493848857645,0.0,0.0
0.5862,35.0,0.0,1.0,0.0,4.0,357.78175313059035,0.0,0.0
0.6396000000000002,28.0,0.0,1.0,0.0,1.0,353.8570417551309,0.0,0.0
0.6288,31.0,0.0,1.0,0.0,1.0,355.36602700781805,0.0,0.0
0.6096,40.0,0.0,0.0,0.0,2.0,362.0564808110065,0.0,1.0
0.6048000000000001,38.0,0.0,1.0,0.0,3.0,351.000351000351,0.0,0.0
0.6444000000000001,38.0,0.0,0.0,0.0,1.0,353.8570417551309,0.0,1.0
0.6396000000000002,36.0,0.0,0.0,0.0,2.0,354.23308537017357,0.0,1.0
0.6468000000000002,26.0,0.0,0.0,0.0,3.0,357.0153516601214,0.0,0.0
0.654,32.0,0.0,0.0,0.0,2.0,352.6093088857546,0.0,1.0
0.6342000000000002,27.0,0.0,1.0,0.0,1.0,356.6333808844508,0.0,0.0
0.6486000000000002,28.0,0.0,0.0,0.0,3.0,354.10764872521247,0.0,0.0
0.6102000000000001,36.0,0.0,0.0,0.0,6.0,351.8648838845883,0.0,0.0
0.6096000000000001,34.0,0.0,1.0,0.0,3.0,352.7336860670194,0.0,1.0
0.654,36.0,0.0,0.0,0.0,1.0,351.74111853675697,0.0,1.0
0.6444000000000001,37.0,0.0,0.0,0.0,1.0,354.6099290780142,0.0,1.0
0.6372000000000001,31.0,0.0,0.0,0.0,3.0,355.99857600569595,0.0,0.0
0.6318,35.0,0.0,0.0,0.0,3.0,354.48422545196735,0.0,0.0
0.6366000000000002,23.0,0.0,0.0,0.0,6.0,353.4817956875221,0.0,0.0
0.6234000000000001,36.0,0.0,1.0,0.0,1.0,352.23670306445933,0.0,0.0
0.6042000000000001,43.0,0.0,1.0,0.0,1.0,353.2320734722713,0.0,0.0
0.6414000000000001,37.0,0.0,0.0,0.0,2.0,352.485019386676,0.0,1.0
0.6390000000000001,31.0,0.0,0.0,0.0,3.0,354.6099290780142,0.0,0.0
0.6540000000000001,36.0,0.0,0.0,0.0,1.0,352.36081747709653,0.0,0.0
0.6396000000000002,35.0,0.0,0.0,0.0,2.0,355.1136363636364,0.0,0.0
0.6750000000000002,27.0,0.0,0.0,0.0,1.0,352.6093088857546,0.0,0.0
0.6156000000000001,39.0,0.0,1.0,0.0,0.0,355.7452863749555,0.0,0.0
0.5706,36.0,0.0,2.0,0.0,2.0,358.0379520229144,0.0,0.0
0.6612,23.0,0.0,0.0,0.0,3.0,354.6099290780142,0.0,0.0
0.6786000000000001,26.0,0.0,0.0,0.0,1.0,351.6174402250352,0.0,0.0
0.5928,48.0,1.0,0.0,0.0,1.0,353.2320734722713,0.0,1.0
0.6816000000000001,25.0,0.0,0.0,0.0,0.0,355.36602700781805,0.0,0.0
0.6954000000000001,22.0,0.0,0.0,0.0,0.0,352.11267605633805,0.0,0.0
0.6222000000000001,37.0,0.0,0.0,0.0,4.0,352.7336860670194,0.0,0.0
0.6144000000000001,36.0,0.0,0.0,0.0,4.0,357.0153516601214,0.0,0.0
0.5502,41.0,0.0,2.0,0.0,4.0,353.8570417551309,0.0,0.0
