avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.15990000000000004,21.0,0.0,0.0,0.0,5.0,351.37034434293747,0.0,0.0
0.14715000000000003,31.0,0.0,0.0,0.0,5.0,361.14120621162874,0.0,0.0
0.15380000000000002,28.0,0.0,1.0,0.0,2.0,353.1073446327684,0.0,0.0
0.16469999999999999,31.0,0.0,0.0,0.0,1.0,352.7336860670194,0.0,0.0
0.15630000000000005,29.0,0.0,0.0,0.0,4.0,355.1136363636364,0.0,0.0
0.1632,28.0,0.0,0.0,0.0,2.0,354.10764872521247,0.0,0.0
0.1547,29.0,0.0,1.0,0.0,0.0,359.7122302158274,0.0,0.0
0.14915,33.0,0.0,1.0,0.0,2.0,355.4923569143263,0.0,0.0
0.15165,35.0,0.0,0.0,0.0,4.0,356.3791874554526,0.0,0.0
0.16019999999999998,28.0,0.0,0.0,0.0,2.0,357.653791130186,0.0,0.0
0.17250000000000004,20.0,0.0,0.0,0.0,0.0,355.1136363636364,0.0,0.0
0.16950000000000004,25.0,0.0,0.0,0.0,0.0,356.3791874554526,0.0,0.0
0.1403,40.0,0.0,1.0,0.0,3.0,357.27045373347624,0.0,0.0
0.1318,44.0,0.0,2.0,0.0,3.0,352.11267605633805,0.0,0.0
0.15840000000000004,32.0,0.0,0.0,0.0,3.0,353.60678925035364,0.0,0.0
0.15944999999999998,41.0,0.0,0.0,0.0,1.0,352.36081747709653,0.0,0.0
0.1418,35.0,0.0,1.0,0.0,4.0,355.7452863749555,0.0,0.0
0.1653,26.0,0.0,0.0,0.0,1.0,356.50623885918003,0.0,0.0
0.16815000000000002,30.0,0.0,0.0,0.0,0.0,353.35689045936397,0.0,0.0
0.15780000000000002,38.0,0.0,0.0,0.0,2.0,352.98270384751146,0.0,0.0
0.15755000000000002,30.0,0.0,1.0,0.0,0.0,354.6099290780142,0.0,0.0
0.16200000000000003,27.0,0.0,0.0,0.0,2.0,357.0153516601214,0.0,0.0
0.13675,34.0,0.0,2.0,0.0,2.0,357.653791130186,0.0,0.0
0.16455,24.0,0.0,0.0,0.0,1.0,360.36036036036035,0.0,0.0
0.152,32.0,0.0,1.0,0.0,2.0,352.85815102328866,0.0,0.0
0.16260000000000002,30.0,0.0,0.0,0.0,1.0,357.5259206292456,0.0,0.0
0.16140000000000004,29.0,0.0,0.0,0.0,1.0,360.75036075036076,0.0,0.0
0.15585000000000002,35.0,0.0,0.0,0.0,3.0,353.8570417551309,0.0,0.0
0.14525,30.0,0.0,1.0,0.0,5.0,350.2626970227671,0.0,0.0
0.1505,37.0,0.0,1.0,0.0,1.0,354.6099290780142,0.0,0.0
0.13805,36.0,0.0,1.0,0.0,5.0,356.6333808844508,0.0,0.0
0.14705000000000001,32.0,0.0,1.0,0.0,3.0,354.86160397444996,0.0,0.0
0.14805000000000001,41.0,0.0,0.0,0.0,4.0,355.2397868561279,0.0,0.0
0.15975,36.0,0.0,0.0,0.0,2.0,351.8648838845883,0.0,0.0
0.1559,32.0,0.0,1.0,0.0,0.0,355.36602700781805,0.0,0.0
0.15465,36.0,0.0,0.0,0.0,3.0,354.98757543485976,0.0,0.0
0.14465,34.0,0.0,1.0,0.0,2.0,361.40224069389234,0.0,0.0
0.15855000000000002,32.0,0.0,0.0,0.0,3.0,352.98270384751146,0.0,0.0
0.15440000000000004,30.0,0.0,1.0,0.0,1.0,355.36602700781805,0.0,0.0
0.15680000000000002,31.0,0.0,1.0,0.0,1.0,350.2626970227671,0.0,0.0
0.15645,26.0,0.0,0.0,0.0,4.0,357.0153516601214,0.0,0.0
0.16265000000000002,20.0,0.0,1.0,0.0,0.0,355.7452863749555,0.0,0.0
0.16140000000000002,24.0,0.0,0.0,0.0,4.0,351.37034434293747,0.0,0.0
0.15960000000000002,34.0,0.0,0.0,0.0,2.0,353.60678925035364,0.0,0.0
0.17190000000000003,21.0,0.0,0.0,0.0,0.0,356.1253561253561,0.0,0.0
0.15840000000000004,30.0,0.0,0.0,0.0,3.0,354.98757543485976,0.0,0.0
0.1511,29.0,0.0,1.0,0.0,3.0,351.98873636043646,0.0,0.0
0.17010000000000003,29.0,0.0,0.0,0.0,0.0,352.11267605633805,0.0,0.0
0.15165000000000003,39.0,0.0,0.0,0.0,3.0,356.6333808844508,0.0,0.0
0.15994999999999998,29.0,0.0,1.0,0.0,0.0,352.23670306445933,0.0,0.0
0.1623,29.0,0.0,0.0,0.0,2.0,354.48422545196735,0.0,0.0
0.145,24.0,0.0,2.0,0.0,1.0,358.8087549336204,0.0,0.0
0.16635000000000003,25.0,0.0,0.0,0.0,0.0,360.8805485384338,0.0,0.0
0.16425000000000003,30.0,0.0,0.0,0.0,1.0,354.3586109142452,0.0,0.0
0.16290000000000002,29.0,0.0,0.0,0.0,1.0,358.0379520229144,0.0,0.0
0.16575,33.0,0.0,0.0,0.0,0.0,354.7357218871941,0.0,0.0
0.16200000000000003,29.0,0.0,0.0,0.0,2.0,355.1136363636364,0.0,0.0
0.16395000000000004,21.0,0.0,0.0,0.0,3.0,354.86160397444996,0.0,0.0
0.1575,35.0,0.0,0.0,0.0,2.0,355.8718861209964,0.0,0.0
0.15885000000000002,33.0,0.0,0.0,0.0,2.0,355.6187766714083,0.0,0.0
0.16410000000000002,33.0,0.0,0.0,0.0,1.0,352.23670306445933,0.0,0.0
0.15155000000000002,21.0,0.0,1.0,0.0,4.0,353.2320734722713,0.0,0.0
0.149,37.0,0.0,1.0,0.0,2.0,352.23670306445933,0.0,0.0
0.12819999999999998,42.0,0.0,2.0,0.0,4.0,354.7357218871941,0.0,0.0
0.15335000000000001,33.0,0.0,1.0,0.0,1.0,353.73187124159887,0.0,0.0
0.16875,22.0,0.0,0.0,0.0,1.0,355.4923569143263,0.0,0.0
0.16215000000000002,40.0,0.0,0.0,0.0,0.0,353.8570417551309,0.0,0.0
0.15930000000000002,34.0,0.0,0.0,0.0,1.0,359.5828838547285,0.0,0.0
0.12655000000000002,44.0,0.0,2.0,0.0,4.0,355.99857600569595,0.0,0.0
0.1665,30.0,0.0,0.0,0.0,0.0,355.2397868561279,0.0,0.0
0.16335000000000002,38.0,0.0,0.0,0.0,0.0,353.73187124159887,0.0,0.0
0.1653,30.0,0.0,0.0,0.0,1.0,353.4817956875221,0.0,0.0
0.16740000000000002,27.0,0.0,0.0,0.0,1.0,353.35689045936397,0.0,0.0
0.15245000000000003,39.0,0.0,1.0,0.0,0.0,353.98230088495575,0.0,0.0
0.15855000000000002,36.0,0.0,0.0,0.0,2.0,353.4817956875221,0.0,0.0
0.1653,29.0,0.0,0.0,0.0,2.0,349.5281370150297,0.0,0.0
0.1713,20.0,0.0,0.0,0.0,1.0,353.4817956875221,0.0,0.0
0.1602,36.0,0.0,0.0,0.0,1.0,355.2397868561279,0.0,0.0
0.1417,33.0,0.0,2.0,0.0,2.0,352.11267605633805,0.0,0.0
0.165,27.0,0.0,0.0,0.0,1.0,356.1253561253561,0.0,0.0
0.17025,23.0,0.0,0.0,0.0,1.0,352.36081747709653,0.0,0.0
0.1324,42.0,0.0,2.0,0.0,3.0,353.1073446327684,0.0,0.0
0.15059999999999998,35.0,0.0,0.0,0.0,4.0,357.39814152966403,0.0,0.0
0.16590000000000005,32.0,0.0,0.0,0.0,0.0,355.2397868561279,0.0,0.0
