avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration,crashes,skids
0.5602,32.0,0.0,1.0,0.0,3.0,358.1661891117479,1.0,3.0
0.5938000000000001,38.0,0.0,1.0,0.0,1.0,352.11267605633805,1.0,0.0
0.6126000000000001,38.0,0.0,0.0,0.0,3.0,352.85815102328866,1.0,1.0
0.6376000000000001,21.0,0.0,1.0,0.0,1.0,351.24692658939233,1.0,0.0
0.6058,32.0,0.0,1.0,0.0,1.0,353.35689045936397,0.0,0.0
0.6377999999999999,38.0,0.0,0.0,0.0,1.0,354.48422545196735,0.0,1.0
0.6456000000000002,36.0,0.0,0.0,0.0,1.0,353.35689045936397,1.0,1.0
0.6708000000000001,25.0,0.0,0.0,0.0,1.0,353.98230088495575,0.0,0.0
0.6534000000000001,33.0,0.0,0.0,0.0,1.0,352.98270384751146,1.0,0.0
0.6792,27.0,0.0,0.0,0.0,0.0,354.48422545196735,0.0,0.0
0.5914,33.0,0.0,1.0,0.0,2.0,351.8648838845883,1.0,0.0
0.5958000000000001,39.0,0.0,0.0,0.0,4.0,352.7336860670194,0.0,0.0
0.6522,41.0,0.0,0.0,0.0,0.0,351.98873636043646,1.0,0.0
0.6222000000000001,30.0,0.0,0.0,0.0,3.0,356.2522265764161,2.0,0.0
0.5794000000000001,33.0,0.0,1.0,0.0,2.0,356.76061362825544,2.0,0.0
0.5712,46.0,0.0,0.0,0.0,4.0,355.2397868561279,1.0,0.0
0.628,28.0,0.0,1.0,0.0,0.0,353.73187124159887,2.0,1.0
0.6324,33.0,0.0,0.0,0.0,2.0,355.4923569143263,0.0,0.0
0.616,33.0,0.0,1.0,0.0,0.0,354.23308537017357,1.0,0.0
0.6642,23.0,0.0,0.0,0.0,1.0,358.1661891117479,3.0,0.0
0.6498,32.0,0.0,0.0,0.0,1.0,355.4923569143263,3.0,0.0
0.642,36.0,0.0,0.0,0.0,1.0,355.2397868561279,0.0,0.0
0.6312000000000001,36.0,0.0,0.0,0.0,2.0,352.85815102328866,0.0,0.0
0.6672,36.0,0.0,0.0,0.0,0.0,350.6311360448808,1.0,0.0
0.5976000000000001,29.0,0.0,0.0,0.0,5.0,355.36602700781805,2.0,0.0
0.5486,35.0,0.0,2.0,0.0,1.0,353.1073446327684,1.0,0.0
0.6336000000000002,29.0,0.0,0.0,0.0,3.0,352.98270384751146,1.0,0.0
