avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration
0.4852499999999999,6.0,0.0,0.0,1.0,0.0,71.301247771836
-0.022499999999999982,10.0,0.0,1.0,0.0,2.0,72.20216606498195
0.20474999999999993,5.0,0.0,1.0,0.0,0.0,71.94244604316548
0.4777499999999999,8.0,0.0,0.0,0.0,0.0,71.8132854578097
0.5137499999999999,4.0,0.0,0.0,0.0,0.0,71.94244604316548
0.50925,5.0,0.0,0.0,0.0,0.0,71.42857142857143
0.5227499999999999,3.0,0.0,0.0,0.0,0.0,71.94244604316548
0.4664999999999999,10.0,0.0,0.0,0.0,0.0,71.301247771836
0.5227499999999999,3.0,0.0,0.0,0.0,0.0,72.07207207207207
0.5204999999999999,4.0,0.0,0.0,0.0,0.0,71.17437722419929
0.3899999999999999,6.0,0.0,0.0,0.0,1.0,73.80073800738008
0.4259999999999999,5.0,0.0,0.0,0.0,1.0,70.42253521126761
0.5115,5.0,0.0,0.0,0.0,0.0,71.17437722419929
0.39675,6.0,0.0,0.0,0.0,1.0,72.992700729927
0.47174999999999995,8.0,0.0,0.0,1.0,0.0,71.04795737122558
0.363,10.0,0.0,0.0,0.0,1.0,72.59528130671507
0.41699999999999987,5.0,0.0,0.0,0.0,1.0,71.68458781362007
0.36974999999999997,10.0,0.0,0.0,0.0,1.0,72.07207207207207
0.44849999999999995,11.0,0.0,0.0,0.0,0.0,72.20216606498195
0.5227499999999999,4.0,0.0,0.0,0.0,0.0,70.92198581560284
0.4102499999999999,7.0,0.0,0.0,0.0,1.0,70.54673721340389
0.5114999999999998,4.0,0.0,0.0,0.0,0.0,72.20216606498195
0.5114999999999998,7.0,0.0,0.0,0.0,0.0,69.32409012131717
0.4327499999999999,5.0,0.0,0.0,0.0,1.0,69.93006993006993
0.19799999999999987,8.0,0.0,1.0,0.0,0.0,69.80802792321117
0.5294999999999999,5.0,0.0,0.0,0.0,0.0,69.32409012131717
0.5452499999999999,3.0,0.0,0.0,0.0,0.0,69.56521739130434
0.4754999999999999,8.0,0.0,0.0,0.0,0.0,72.07207207207207
