avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration
0.5362499999999999,4.0,0.0,0.0,0.0,0.0,69.44444444444444
0.47999999999999987,10.0,0.0,0.0,0.0,0.0,69.80802792321117
0.5047499999999999,7.0,0.0,0.0,0.0,0.0,69.93006993006993
0.4844999999999999,7.0,0.0,0.0,0.0,0.0,72.20216606498195
0.53175,2.0,0.0,0.0,0.0,0.0,71.8132854578097
0.3577499999999999,9.0,0.0,0.0,0.0,4.0,70.92198581560284
0.46799999999999997,8.0,0.0,0.0,0.0,1.0,69.80802792321117
0.3637499999999999,5.0,0.0,0.0,2.0,0.0,71.04795737122558
0.5137499999999998,6.0,0.0,0.0,0.0,0.0,69.80802792321117
0.4747499999999999,6.0,0.0,0.0,0.0,1.0,70.92198581560284
0.5227499999999999,4.0,0.0,0.0,0.0,0.0,71.04795737122558
0.4724999999999999,5.0,0.0,0.0,0.0,1.0,72.20216606498195
0.46124999999999994,6.0,0.0,0.0,0.0,1.0,72.59528130671507
0.48899999999999993,9.0,0.0,0.0,0.0,0.0,69.80802792321117
0.49799999999999983,9.0,0.0,0.0,0.0,0.0,68.84681583476765
0.48449999999999993,7.0,0.0,0.0,0.0,0.0,72.07207207207207
0.4447499999999999,6.0,0.0,0.0,0.0,2.0,70.79646017699115
0.5182499999999999,5.0,0.0,0.0,0.0,0.0,70.54673721340389
0.49124999999999985,7.0,0.0,0.0,0.0,0.0,71.04795737122558
0.4049999999999999,7.0,0.0,0.0,1.0,0.0,72.59528130671507
0.4732499999999999,9.0,0.0,0.0,0.0,0.0,71.55635062611807
0.4649999999999999,5.0,0.0,0.0,0.0,2.0,69.68641114982579
0.45675,7.0,0.0,0.0,0.0,1.0,71.8132854578097
0.5137499999999999,5.0,0.0,0.0,0.0,0.0,70.79646017699115
0.4979999999999999,7.0,0.0,0.0,0.0,0.0,70.6713780918728
0.39375,9.0,0.0,0.0,1.0,0.0,71.94244604316548
0.48599999999999993,3.0,0.0,0.0,0.0,1.0,72.46376811594203
