avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration
0.5249999999999999,5.0,0.0,0.0,0.0,0.0,69.68641114982579
0.498,6.0,0.0,0.0,0.0,0.0,71.42857142857143
0.4057499999999999,6.0,0.0,0.0,0.0,2.0,71.94244604316548
0.32949999999999996,5.0,1.0,0.0,0.0,0.0,69.20415224913495
0.49125,7.0,0.0,0.0,0.0,0.0,71.55635062611807
0.27099999999999996,9.0,1.0,0.0,0.0,0.0,71.55635062611807
0.5182499999999999,5.0,0.0,0.0,0.0,0.0,70.42253521126761
0.51825,4.0,0.0,0.0,0.0,0.0,71.55635062611807
0.5002499999999999,7.0,0.0,0.0,0.0,0.0,70.54673721340389
0.5025,6.0,0.0,0.0,0.0,0.0,71.17437722419929
0.44849999999999995,8.0,0.0,0.0,0.0,1.0,70.298769771529
0.5204999999999999,5.0,0.0,0.0,0.0,0.0,70.298769771529
0.46874999999999994,9.0,0.0,0.0,0.0,0.0,71.68458781362007
0.5339999999999999,3.0,0.0,0.0,0.0,0.0,70.79646017699115
0.5182499999999999,3.0,0.0,0.0,0.0,0.0,71.94244604316548
0.4327499999999999,7.0,0.0,0.0,0.0,1.0,72.85974499089252
0.46199999999999997,12.0,0.0,0.0,0.0,0.0,69.80802792321117
0.30474999999999997,5.0,1.0,0.0,0.0,0.0,71.55635062611807
0.42674999999999996,9.0,0.0,0.0,1.0,0.0,70.05253940455341
0.45075,11.0,0.0,0.0,0.0,0.0,71.94244604316548
0.45974999999999994,10.0,0.0,0.0,0.0,0.0,71.94244604316548
0.4664999999999999,10.0,0.0,0.0,0.0,0.0,71.04795737122558
0.5182499999999999,5.0,0.0,0.0,0.0,0.0,70.42253521126761
0.44625,12.0,0.0,0.0,0.0,0.0,71.55635062611807
0.5564999999999999,1.0,0.0,0.0,0.0,0.0,70.05253940455341
0.3069999999999999,3.0,1.0,0.0,0.0,0.0,73.80073800738008
0.507,8.0,0.0,0.0,0.0,0.0,68.84681583476765
