avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration
0.5047499999999999,9.0,0.0,0.0,0.0,0.0,68.02721088435375
0.0940000000000001,11.0,1.0,1.0,0.0,3.0,67.79661016949152
0.5144999999999998,6.0,0.0,0.0,0.0,1.0,68.25938566552901
0.5182499999999999,7.0,0.0,0.0,0.0,0.0,68.4931506849315
0.5055,8.0,0.0,0.0,0.0,1.0,67.45362563237774
0.4852499999999999,9.0,0.0,0.0,0.0,1.0,68.25938566552901
0.5212499999999999,5.0,0.0,0.0,0.0,1.0,68.37606837606837
0.5429999999999998,5.0,0.0,0.0,0.0,0.0,67.79661016949152
0.5024999999999998,10.0,0.0,0.0,0.0,0.0,67.34006734006734
0.5069999999999999,9.0,0.0,0.0,0.0,0.0,67.91171477079797
0.5055,8.0,0.0,0.0,0.0,1.0,67.45362563237774
0.4799999999999999,12.0,0.0,0.0,0.0,0.0,67.79661016949152
0.52725,7.0,0.0,0.0,0.0,0.0,67.68189509306261
0.5452499999999998,5.0,0.0,0.0,0.0,0.0,67.56756756756756
0.5249999999999999,6.0,0.0,0.0,0.0,0.0,68.72852233676976
0.12599999999999995,13.0,1.0,0.0,0.0,3.0,67.79661016949152
0.47174999999999995,10.0,0.0,0.0,0.0,1.0,68.84681583476765
0.48225,6.0,0.0,0.0,0.0,3.0,68.4931506849315
0.46274999999999994,13.0,0.0,0.0,0.0,1.0,67.22689075630252
0.51225,6.0,0.0,0.0,0.0,1.0,68.4931506849315
0.5385,5.0,0.0,0.0,0.0,0.0,68.25938566552901
0.41200000000000003,8.0,0.0,1.0,0.0,3.0,68.61063464837049
0.32175,15.0,0.0,0.0,1.0,2.0,68.72852233676976
0.49199999999999994,7.0,0.0,0.0,0.0,1.0,69.32409012131717
0.5069999999999999,10.0,0.0,0.0,0.0,0.0,67.00167504187606
0.53175,7.0,0.0,0.0,0.0,0.0,67.22689075630252
0.5092499999999999,8.0,0.0,0.0,0.0,0.0,68.37606837606837
0.5609999999999998,3.0,0.0,0.0,0.0,0.0,67.79661016949152
0.5009999999999999,8.0,0.0,0.0,0.0,1.0,67.91171477079797
0.47624999999999995,11.0,0.0,0.0,0.0,1.0,67.56756756756756
0.5077499999999999,4.0,0.0,0.0,0.0,1.0,70.42253521126761
0.5452499999999999,4.0,0.0,0.0,0.0,0.0,68.37606837606837
0.375,12.0,0.0,0.0,1.0,1.0,67.91171477079797
0.45549999999999996,6.0,0.0,1.0,0.0,1.0,68.84681583476765
0.5407499999999998,5.0,0.0,0.0,0.0,0.0,68.02721088435375
0.53925,3.0,0.0,0.0,0.0,1.0,68.25938566552901
0.5542499999999998,4.0,0.0,0.0,0.0,0.0,67.68189509306261
0.5474999999999999,5.0,0.0,0.0,0.0,0.0,67.45362563237774
0.5099999999999999,7.0,0.0,0.0,0.0,1.0,67.79661016949152
0.1874999999999999,8.0,1.0,0.0,0.0,1.0,69.08462867012089
0.14399999999999988,6.0,1.0,0.0,1.0,0.0,67.79661016949152
