avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out,trip_duration
0.5002499999999999,7.0,0.0,0.0,0.0,0.0,70.54673721340389
0.5025,6.0,0.0,0.0,0.0,0.0,71.04795737122558
0.5362499999999999,4.0,0.0,0.0,0.0,0.0,69.56521739130434
0.4439999999999999,6.0,0.0,0.0,1.0,0.0,72.46376811594203
0.5115,4.0,0.0,0.0,0.0,0.0,72.07207207207207
-0.01749999999999993,8.0,0.0,2.0,0.0,2.0,69.20415224913495
0.41999999999999993,5.0,0.0,0.0,1.0,1.0,69.80802792321117
0.48899999999999993,7.0,0.0,0.0,0.0,0.0,71.55635062611807
0.4957499999999999,9.0,0.0,0.0,0.0,0.0,68.96551724137932
0.34124999999999994,8.0,1.0,0.0,0.0,0.0,70.298769771529
0.4514999999999999,6.0,0.0,0.0,0.0,1.0,70.05253940455341
0.46949999999999986,3.0,0.0,0.0,0.0,1.0,71.17437722419929
0.5182499999999999,4.0,0.0,0.0,0.0,0.0,71.42857142857143
0.5115,6.0,0.0,0.0,0.0,0.0,70.17543859649122
0.44624999999999987,7.0,0.0,0.0,1.0,0.0,71.42857142857143
0.43574999999999986,5.0,0.0,0.0,0.0,1.0,72.59528130671507
0.5069999999999999,6.0,0.0,0.0,0.0,0.0,70.79646017699115
0.4649999999999999,3.0,0.0,0.0,0.0,1.0,71.55635062611807
0.4064999999999999,5.0,0.0,0.0,1.0,1.0,71.301247771836
0.5025,4.0,0.0,0.0,0.0,0.0,73.12614259597807
0.4979999999999999,6.0,0.0,0.0,0.0,0.0,71.8132854578097
0.5047499999999999,6.0,0.0,0.0,0.0,0.0,71.04795737122558
0.45524999999999993,10.0,0.0,0.0,0.0,0.0,72.59528130671507
0.5024999999999998,7.0,0.0,0.0,0.0,0.0,70.298769771529
0.3115,4.0,0.0,1.0,0.0,0.0,72.07207207207207
-0.0047499999999999435,11.0,0.0,2.0,0.0,1.0,71.42857142857143
0.5227499999999999,4.0,0.0,0.0,0.0,0.0,70.79646017699115
0.42224999999999996,9.0,0.0,0.0,0.0,1.0,70.42253521126761
0.4755,9.0,0.0,0.0,0.0,0.0,70.92198581560284
0.5339999999999999,2.0,0.0,0.0,0.0,0.0,71.55635062611807
0.5137499999999998,5.0,0.0,0.0,0.0,0.0,70.79646017699115
0.5159999999999999,7.0,0.0,0.0,0.0,0.0,68.84681583476765
0.5159999999999999,6.0,0.0,0.0,0.0,0.0,69.80802792321117
0.39074999999999993,12.0,0.0,0.0,0.0,1.0,70.92198581560284
0.50925,5.0,0.0,0.0,0.0,0.0,71.301247771836
0.41775,7.0,0.0,0.0,0.0,1.0,73.12614259597807
0.5115,5.0,0.0,0.0,0.0,0.0,71.04795737122558
0.44474999999999987,7.0,0.0,0.0,0.0,1.0,70.05253940455341
0.39974999999999994,9.0,0.0,0.0,0.0,1.0,72.59528130671507
0.15924999999999997,5.0,1.0,1.0,0.0,0.0,71.17437722419929
0.52725,5.0,0.0,0.0,0.0,0.0,69.56521739130434
0.5227499999999999,3.0,0.0,0.0,0.0,0.0,71.68458781362007
0.49574999999999997,6.0,0.0,0.0,0.0,0.0,71.68458781362007
0.48224999999999985,8.0,0.0,0.0,0.0,0.0,71.55635062611807
0.4575,9.0,0.0,0.0,0.0,0.0,72.72727272727273
0.4777499999999999,9.0,0.0,0.0,0.0,0.0,70.92198581560284
0.4754999999999999,8.0,0.0,0.0,0.0,0.0,72.20216606498195
0.5002499999999999,6.0,0.0,0.0,0.0,0.0,71.42857142857143
0.5249999999999999,4.0,0.0,0.0,0.0,0.0,70.6713780918728
0.5137499999999999,4.0,0.0,0.0,0.0,0.0,71.8132854578097
0.3802499999999999,6.0,0.0,0.0,0.0,2.0,71.42857142857143
0.5182499999999999,4.0,0.0,0.0,0.0,0.0,71.301247771836
0.498,6.0,0.0,0.0,0.0,0.0,71.42857142857143
0.4709999999999999,8.0,0.0,0.0,0.0,0.0,72.07207207207207
0.4957499999999999,7.0,0.0,0.0,0.0,0.0,70.79646017699115
0.4957499999999999,6.0,0.0,0.0,0.0,0.0,72.07207207207207
0.4507499999999999,11.0,0.0,0.0,0.0,0.0,72.07207207207207
0.5362499999999999,2.0,0.0,0.0,0.0,0.0,71.42857142857143
0.4957499999999999,8.0,0.0,0.0,0.0,0.0,69.68641114982579
0.5025,5.0,0.0,0.0,0.0,0.0,72.07207207207207
0.53175,4.0,0.0,0.0,0.0,0.0,69.93006993006993
0.4799999999999999,8.0,0.0,0.0,0.0,0.0,71.68458781362007
0.4132499999999999,9.0,0.0,0.0,0.0,1.0,71.301247771836
0.4229999999999999,3.0,0.0,0.0,0.0,2.0,69.68641114982579
0.5497499999999998,1.0,0.0,0.0,0.0,0.0,70.92198581560284
0.4754999999999999,9.0,0.0,0.0,0.0,0.0,71.17437722419929
0.5317499999999998,4.0,0.0,0.0,0.0,0.0,70.05253940455341
0.4957499999999999,6.0,0.0,0.0,0.0,0.0,71.68458781362007
0.5092499999999999,4.0,0.0,0.0,0.0,0.0,72.33273056057865
0.40425,8.0,0.0,0.0,0.0,1.0,73.26007326007326
0.52725,4.0,0.0,0.0,0.0,0.0,70.298769771529
0.4912499999999999,8.0,0.0,0.0,0.0,0.0,70.54673721340389
0.49124999999999985,7.0,0.0,0.0,0.0,0.0,71.17437722419929
0.4799999999999999,8.0,0.0,0.0,0.0,0.0,71.68458781362007
0.4507499999999999,7.0,0.0,0.0,1.0,0.0,70.92198581560284
0.5384999999999999,1.0,0.0,0.0,0.0,0.0,71.94244604316548
0.4042499999999999,10.0,0.0,0.0,0.0,1.0,71.301247771836
0.4867499999999999,7.0,0.0,0.0,0.0,0.0,71.94244604316548
0.3772499999999999,9.0,0.0,0.0,1.0,1.0,70.54673721340389
0.44699999999999995,4.0,0.0,0.0,0.0,1.0,72.33273056057865
0.42674999999999996,7.0,0.0,0.0,0.0,1.0,71.94244604316548
0.375,12.0,0.0,0.0,0.0,1.0,72.59528130671507
0.49349999999999994,5.0,0.0,0.0,0.0,0.0,72.992700729927
0.5137499999999998,6.0,0.0,0.0,0.0,0.0,70.05253940455341
0.52725,3.0,0.0,0.0,0.0,0.0,71.55635062611807
0.3375,10.0,0.0,0.0,0.0,2.0,72.07207207207207
0.3794999999999999,12.0,0.0,0.0,0.0,1.0,72.07207207207207
0.5047499999999999,7.0,0.0,0.0,0.0,0.0,70.05253940455341
0.4109999999999999,10.0,0.0,0.0,0.0,1.0,70.54673721340389
0.5227499999999999,4.0,0.0,0.0,0.0,0.0,70.92198581560284
